日期,債券代碼,債券簡稱,轉換起日,轉換迄日,轉換價格,下次轉換價格生效日期,最近賣回權起日,最近賣回權迄日,最近賣回權價格,強制贖回起日,強制贖回迄日,強制贖回價格,終止櫃檯買賣日,原始發行總額,上月底發行餘額,轉債參考價格,轉換標的股票價格,停止交易起日,停止交易迄日,票面利率
20260102,15601,中砂一,2024/9/25,2029/6/24,284.6,2025/7/27,,,0,,,0,,1000000000,999400000,144.95,407,,,
20260102,15864,和勤四,2023/12/1,2026/8/30,32.82,2024/11/17,,,0,,,0,,200000000,200000000,105.4,25.35,,,
20260102,15865,和勤五,2023/12/1,2026/8/31,32.18,2024/11/17,,,0,,,0,,300000000,290200000,99.4,25.35,,,
20260102,15894,永冠四KY,2023/5/21,2028/2/20,60.7,2025/11/13,2026/1/11,2026/2/20,101.51,,,0,,1500000000,1031600000,100.75,17.3,,,
20260102,15952,川寶二,2024/12/3,2029/9/2,37.7,2025/7/18,,,0,,,0,,300000000,91000000,119.55,43.2,,,
20260102,15984,岱宇四,2025/6/4,2028/3/3,33.4,2025/3/27,,,0,,,0,,200000000,200000000,96,20.6,,,
20260102,16095,大亞五,2024/12/31,2029/9/30,53.1,2024/9/30,,,0,,,0,,2000000000,2000000000,105.2,38.5,,,
20260102,17813,合世三,2024/12/25,2027/9/24,18,2024/9/24,,,0,,,0,,200000000,200000000,101.3,11,,,
20260102,17863,科妍三,2025/11/2,2028/8/1,116.5,2025/8/1,,,0,,,0,,400000000,400000000,123,73,,,
20260102,18156,富喬六,2021/6/17,2026/3/16,13.82,2024/11/15,,,105.0945,,,0,,400000000,8500000,696,90.7,,,
20260102,19094,榮成四,2022/3/21,2026/12/20,23.9,2023/7/10,,,100.7519,,,0,,700000000,16000000,96.25,9.76,,,
20260102,20344,允強四,2025/1/3,2029/10/2,25.2,2024/11/4,,,0,,,0,,2000000000,2000000000,107.6,20.9,,,
20260102,20632,世鎧二,2024/2/11,2026/11/10,47.9,2025/4/9,,,100,2025/12/15,2026/1/13,100,2026-01-14 0:00:00,600000000,14400000,99.8,24.3,,,
20260102,20662,世德二,2023/11/1,2026/7/31,88.1,2025/11/9,,,0,,,0,,400000000,237800000,97.05,49.8,,,
20260102,21043,國際中橡三,2024/1/14,2028/10/13,21.2,2023/10/13,,,0,,,0,,3500000000,3500000000,98.45,11.15,,,
20260102,22013,裕隆三,2023/8/26,2028/5/25,75,2024/8/30,,,0,,,0,,7000000000,6999900000,99.5,32.7,,,
20260102,22283,劍麟三,2024/11/30,2027/8/29,85.36,2025/7/14,,,0,,,0,,300000000,278700000,129,109,,,
20260102,22362,百達二KY,2023/11/19,2026/8/18,63.1,2025/11/17,,,0,,,0,,200000000,500000,190,120,,,
20260102,22471,汎德永業一,2025/9/27,2028/6/26,289.4,2025/7/11,,,0,,,0,,1000000000,1000000000,105.45,282,,,
20260102,22472,汎德永業二,2025/10/1,2028/6/30,280.2,2025/7/11,,,0,,,0,,1000000000,1000000000,106.15,282,,,
20260102,23372,旺宏二,2025/6/25,2028/3/24,23,2025/3/24,,,0,,,0,,3000000000,1269100000,190,43.35,,,
20260102,23383,光罩三,2021/11/4,2026/8/3,74.5,2025/8/26,,,100,,,0,,2000000000,97900000,98,35.95,,,
20260102,23511,順德一,2025/9/18,2028/6/17,72.4,2025/8/8,,,0,,,0,,1200000000,1200000000,124.95,76.7,,,
20260102,23683,金像電三,2026/2/25,2030/11/24,450,2025/11/24,,,0,,,0,,9000000000,9000000000,154,643,,,
20260102,24023,毅嘉三,2026/2/20,2028/11/19,55,2025/11/19,,,0,,,0,,1000000000,1000000000,131.8,63.5,,,
20260102,24271,三商電一,2024/3/14,2028/12/13,26.3,2025/8/11,,,0,,,0,,500000000,468400000,104.4,26.45,,,
20260102,24361,偉詮電一,2023/12/12,2026/9/11,53.3,2025/9/8,,,100.5006,,,0,,1100000000,1099900000,110.15,47.9,,,
20260102,24394,美律四,2024/10/11,2027/7/10,128.9,2025/9/5,,,0,,,0,,2500000000,2500000000,103,95.8,,,
20260102,24395,美律五,2024/10/23,2027/7/22,125.2,2025/9/5,,,0,,,0,,500000000,500000000,104.75,95.8,,,
20260102,24423,新美齊三,2025/3/1,2027/11/29,25.6,2025/9/15,,,0,,,0,,1000000000,900100000,100.3,25.1,,,
20260102,24424,新美齊四,2025/3/26,2027/12/25,25.9,2025/9/15,,,0,,,0,,600000000,592800000,100.2,25.1,,,
20260102,24616,光群雷六,2021/6/25,2026/3/24,14.5,2025/7/14,,,101.51,,,0,,600000000,256000000,138,15.4,,,
20260102,24624,良得電四,2023/11/12,2026/8/11,30.09,2025/8/3,,,100.501,,,0,,400000000,244300000,102,24.1,,,
20260102,24642,盟立二,2024/12/17,2027/9/16,78.5,2025/7/9,,,0,,,0,,1000000000,980300000,105.4,63.5,,,
20260102,24762,鉅祥二,2024/4/27,2027/1/26,66.5,2025/8/20,,,0,,,0,,1000000000,389500000,138,91,,,
20260102,24866,一詮六,2024/10/2,2027/7/1,125.2,2025/7/4,,,0,,,0,,600000000,600000000,108,96.1,,,
20260102,25283,皇普三,2025/4/1,2029/12/31,42.4,2025/8/5,,,0,,,0,,600000000,600000000,109.9,30.1,,,
20260102,25284,皇普四,2025/4/18,2030/1/17,41,2025/8/5,,,0,,,0,,500000000,500000000,92,30.1,,,
20260102,25303,華建三,2025/9/24,2028/6/23,34.7,2025/6/23,,,0,,,0,,500000000,500000000,94.8,27.8,,,
20260102,25304,華建四,2025/10/1,2028/6/30,32.5,2025/6/30,,,0,,,0,,800000000,760700000,97.9,27.8,,,
20260102,25483,華固三,2025/1/3,2029/10/2,138,2024/10/2,,,0,,,0,,4000000000,4000000000,103.6,115,,,
20260102,25484,華固四,2025/1/19,2029/10/18,136.3,2024/10/18,,,0,,,0,,2000000000,2000000000,104.45,115,,,
20260102,26107,華航七,2021/7/29,2026/4/28,16.9,2025/7/22,,,100,,,0,,4500000000,1034900000,123.8,20.25,,,
20260102,26417,正德七,2024/10/27,2027/7/26,22.15,2025/7/5,,,0,,,0,,590000000,576700000,100.7,20.05,,,
20260102,26418,正德八,2025/11/7,2030/8/6,19.3,2025/8/6,,,0,,,0,,780000000,718600000,108.9,20.05,,,
20260102,27271,王品一,2023/6/30,2028/3/29,233.4,2025/7/11,,,0,,,0,,700000000,699900000,107.35,218,,,
20260102,27323,六角三,2024/4/27,2027/1/26,124.8,2025/9/13,2025/12/28,2026/1/26,101,,,0,,600000000,600000000,100.5,69.6,,,
20260102,27324,六角四,2026/3/9,2028/12/8,74.3,2025/12/8,,,0,,,0,,600000000,600000000,107.4,69.6,,,
20260102,27431,山富一,2025/11/29,2028/8/28,135,2025/8/28,,,0,,,0,,300000000,300000000,103.5,81.6,,,
20260102,27531,八方雲集一,2026/1/10,2028/10/9,207.6,2025/12/31,,,0,,,0,,800000000,800000000,110,190,,,
20260102,27532,八方雲集二,2026/1/21,2028/10/20,205.6,2025/12/31,,,0,,,0,,200000000,200000000,110.2,190,,,
20260102,27551,揚秦一,2025/4/16,2028/1/15,86.7,2025/9/10,,,0,,,0,,200000000,119800000,135.9,117,,,
20260102,27561,聯發國際一,2024/8/31,2027/5/30,90.1,2025/11/5,,,0,,,0,,300000000,295000000,112.7,82.2,,,
20260102,29051,三商一,2021/4/26,2026/1/25,19.23,2025/9/16,,,100.75,,,0,,2300000000,254700000,99.7,15.75,,,
20260102,29061,高林一,2023/12/21,2026/9/20,16.8,2025/7/21,,,102.01,,,0,,1000000000,460000000,98.5,12.75,,,
20260102,30061,晶豪科一,2024/1/28,2026/10/27,83.6,2025/7/15,,,0,,,0,,1000000000,999900000,161,129.5,,,
20260102,30134,晟銘電四,2025/1/19,2027/10/18,143.8,2025/7/20,,,0,,,0,,500000000,500000000,129.25,130,,,
20260102,30165,嘉晶五,2024/10/27,2027/7/26,71.4,2025/7/15,,,0,,,0,,500000000,500000000,102.9,54.9,,,
20260102,30321,偉訓一,2026/2/14,2028/11/13,105.9,2025/11/13,,,0,,,0,,1000000000,1000000000,95.75,77.9,,,
20260102,30322,偉訓二,2026/2/26,2030/11/25,101.9,2025/11/25,,,0,,,0,,1000000000,1000000000,96,77.9,,,
20260102,30336,威健六,2022/9/2,2027/6/1,24.84,2025/8/17,,,101.5,,,0,,2000000000,435900000,129.9,31.3,,,
20260102,30337,威健七,2024/12/12,2029/9/11,34.44,2025/8/17,,,0,,,0,,2500000000,2500000000,103,31.3,,,
20260102,30371,欣興一,2026/2/4,2030/11/3,165.4,2025/11/3,,,0,,,0,,4000000000,4000000000,142.75,219,,,
20260102,30401,遠見一,2025/10/1,2028/6/30,47.2,2025/7/5,,,0,,,0,,500000000,222800000,114.05,52.6,,,
20260102,30454,台灣大四,2025/5/25,2030/2/24,118.2,2025/7/15,,,0,,,0,,7000000000,7000000000,98.45,108,,,
20260102,30455,台灣大五,2025/5/26,2030/2/25,111.3,2025/7/15,,,0,,,0,,3000000000,3000000000,102.2,108,,,
20260102,30882,艾訊二,2023/11/29,2026/8/28,93,2024/8/7,,,0,,,0,,800000000,368600000,107.15,76.5,,,
20260102,30922,鴻碩二,2023/10/5,2026/7/4,36,2023/8/14,,,101.0025,,,0,,250000000,46300000,97.5,26.8,,,
20260102,30954,及成四,2025/5/26,2028/2/25,41.1,2025/2/25,,,0,,,0,,150000000,150000000,107,29.45,,,
20260102,31222,笙泉二,2024/8/4,2027/5/3,42.3,2024/5/3,,,0,,,0,,200000000,199100000,99.25,20.9,,,
20260102,31282,昇銳二,2023/10/4,2026/7/3,37.8,2025/8/30,,,100.5006,,,0,,300000000,108300000,97.45,29,,,
20260102,31311,弘塑一,2025/10/31,2030/7/30,1736.5,2025/8/4,,,0,,,0,,1000000000,1000000000,127.4,1605,,,
20260102,31312,弘塑二,2025/11/6,2030/8/5,1626.6,2025/8/5,,,0,,,0,,1000000000,1000000000,129.1,1605,,,
20260102,31351,凌航一,2026/3/5,2028/12/4,52.19,2025/12/4,,,0,,,0,,1000000000,1000000000,165,89,,,
20260102,31382,耀登二,2025/4/11,2028/1/10,114.7,2025/6/30,,,0,,,0,,700000000,700000000,106.45,105.5,,,
20260102,31413,晶宏三,2024/8/21,2027/5/20,93.6,2025/8/27,,,0,,,0,,800000000,800000000,100.4,50.7,,,
20260102,31672,大量二,2025/11/7,2028/8/6,169.1,2025/9/5,,,0,,,0,,500000000,500000000,139,231.5,,,
20260102,31882,鑫龍騰二,2025/9/21,2028/6/20,31.4,2025/6/20,,,0,,,0,,600000000,536500000,99.8,29.7,,,
20260102,32071,耀勝一,2024/6/26,2027/3/25,100.99,2024/12/19,,,0,,,0,,500000000,487100000,100.3,70.4,,,
20260102,32571,虹冠電一,2025/2/2,2029/11/1,72.2,2025/4/11,,,0,,,0,,500000000,500000000,123.55,69.2,,,
20260102,32723,東碩三,2024/6/8,2029/3/7,34.2,2024/3/7,,,0,,,0,,300000000,299700000,93.4,20,,,
20260102,32843,太普高三,2025/12/16,2028/9/15,23.91,2025/9/15,,,0,,,0,,200000000,200000000,96.8,20.95,,,
20260102,33035,岱稜五,2025/2/27,2029/11/26,58.6,2025/7/15,,,0,,,0,,500000000,500000000,100,44.4,,,
20260102,33055,昇貿五,2024/3/26,2026/12/25,73.3,2025/7/20,,,101.0025,,,0,,800000000,109000000,150,108.5,,,
20260102,33121,弘憶股一,2024/9/26,2027/6/25,73.2,2025/10/29,,,0,,,0,,1000000000,999900000,94.3,38.3,,,
20260102,33133,斐成三,2025/3/1,2027/11/29,15.7,2025/3/26,,,0,,,0,,400000000,394300000,113,14.9,,,
20260102,33225,建舜電五,2024/12/3,2027/9/2,23.54,2024/9/15,,,0,,,0,,150000000,150000000,98.2,15.75,,,
20260102,33233,加百裕三,2023/9/3,2026/6/2,33.1,2023/9/12,,,0,,,0,,400000000,77500000,129,40.85,,,
20260102,33245,雙鴻五,2024/11/1,2029/7/31,734.4,2025/6/22,,,0,,,0,,1500000000,1500000000,146,1000,,,
20260102,33466,麗清六,2025/2/28,2027/11/27,36.5,2025/9/9,,,0,,,0,,300000000,300000000,96.65,18.95,,,
20260102,33571,臺慶科一,2024/2/1,2026/10/31,108.9,2025/3/29,,,0,,,0,,1100000000,960300000,149,160,,,
20260102,33621,先進光一,2024/10/17,2029/7/16,251,2025/8/1,,,0,,,0,,1200000000,1199900000,102,93.1,,,
20260102,33763,新日興三,2024/11/24,2029/8/23,195.2,2025/8/12,,,0,,,0,,800000000,796900000,128.65,204.5,,,
20260102,33881,崇越電一,2023/2/10,2027/11/9,62.8,2025/6/29,,,100,,,0,,700000000,699900000,103.85,61.5,,,
20260102,33902,旭軟二,2025/5/22,2028/2/21,25.5,2025/3/26,,,0,,,0,,200000000,200000000,125,25,,,
20260102,34163,融程電三,2024/4/26,2027/1/25,127.1,2025/7/6,2025/12/27,2026/1/25,100.5,,,0,,500000000,419800000,123,150,,,
20260102,34793,安勤三,2024/4/23,2027/1/22,121.5,2024/1/22,,,0,,,0,,650000000,650000000,108.4,92,,,
20260102,34834,力致四,2024/8/23,2027/5/22,136.1,2025/9/15,,,0,,,0,,200000000,200000000,105.55,93.3,,,
20260102,34843,崧騰三,2023/7/25,2028/4/24,42.2,2025/9/14,,,0,,,0,,400000000,254500000,118.5,47.95,,,
20260102,35161,亞帝歐一,2025/1/19,2027/10/18,25.81,2025/8/15,,,0,,,0,,350000000,350000000,109,21.4,,,
20260102,35181,柏騰一,2024/11/16,2027/8/15,35,2024/8/15,,,0,,,0,,300000000,300000000,104,21.55,,,
20260102,35221,御嵿一,2024/3/19,2026/12/18,18.6,2023/12/28,,,101.0025,,,0,,150000000,123100000,112,18.95,,,
20260102,35265,凡甲五,2022/5/15,2027/2/14,161.2,2025/4/19,2026/1/6,2026/2/14,100,,,0,,800000000,251600000,149.9,243,,,
20260102,35266,凡甲六,2024/4/30,2029/1/29,200.3,2025/4/19,,,0,,,0,,1000000000,787500000,131,243,,,
20260102,35267,凡甲七,2025/10/25,2030/7/24,269.6,2025/7/24,,,0,,,0,,1500000000,1500000000,114.75,243,,,
20260102,35431,州巧一,2026/3/27,2028/12/26,45,2026/1/13,,,0,,,0,,400000000,400000000,118,42.65,,,
20260102,35482,兆利二,2024/4/9,2027/1/8,186,2025/9/13,,,0,,,0,,800000000,799900000,103.8,90,,,
20260102,35483,兆利三,2025/5/26,2030/2/25,162.8,2025/9/13,,,0,,,0,,1500000000,1500000000,101.55,90,,,
20260102,35513,世禾三,2026/1/29,2028/10/28,173,2025/10/28,,,0,,,0,,500000000,500000000,138,207.5,,,
20260102,35642,其陽二,2024/12/4,2027/9/3,83.9,2025/7/20,,,0,,,0,,500000000,500000000,96,49.2,,,
20260102,35831,辛耘一,2024/9/8,2027/6/7,349.3,2025/7/6,,,0,,,0,,200000000,200000000,118,339,,,
20260102,35832,辛耘二,2024/9/20,2027/6/19,337.4,2025/7/6,,,0,,,0,,1000000000,998900000,122.8,339,,,
20260102,35871,閎康一,2023/9/21,2026/6/20,200.7,2024/7/20,,,0,,,0,,600000000,450700000,118,192,,,
20260102,35914,艾笛森四,2025/2/23,2027/11/22,24.5,2025/7/9,,,0,,,0,,300000000,300000000,100,18.45,,,
20260102,36053,宏致三,2024/11/7,2027/8/6,50.5,2025/9/10,,,0,,,0,,1000000000,135700000,130,63.4,,,
20260102,36173,碩天三,2025/9/17,2028/6/16,287.3,2025/7/22,,,0,,,0,,1500000000,1500000000,108,208.5,,,
20260102,36804,家登四,2024/1/19,2026/10/18,356,2025/6/23,,,100,,,0,,1000000000,356100000,124.75,371,,,
20260102,36841,榮昌一,2026/1/29,2028/10/28,50.7,2025/10/28,,,0,,,0,,300000000,300000000,126.05,63.6,,,
20260102,36872,歐買尬二,2026/1/3,2028/10/2,75.9,2025/10/2,,,0,,,0,,400000000,400000000,112,84.2,,,
20260102,36873,歐買尬三,2026/1/4,2028/10/3,80.1,2025/10/3,,,0,,,0,,200000000,200000000,108,84.2,,,
20260102,36894,湧德四,2024/6/6,2027/3/5,61.7,2025/8/9,,,0,,,0,,500000000,18300000,204,127,,,
20260102,36913,碩禾三,2024/12/1,2027/8/30,118,2024/8/30,,,0,,,0,,2000000000,2000000000,101.6,78.7,,,
20260102,37012,大眾控二,2023/9/1,2026/5/31,63.96,2025/10/13,,,102.1,,,0,,600000000,28100000,100.5,52,,,
20260102,37022,大聯大二,2025/2/12,2027/11/11,76.9,2025/7/31,,,0,,,0,,3500000000,3500000000,100.65,59.2,,,
20260102,37023,大聯大三,2025/2/22,2027/11/21,74.6,2025/7/31,,,0,,,0,,2000000000,2000000000,101.95,59.2,,,
20260102,37075,漢磊五,2025/11/21,2030/8/20,40.1,2025/8/20,,,0,,,0,,1000000000,794300000,136,54,,,
20260102,37083,上緯投控三,2021/12/28,2026/9/27,86.4,2025/7/9,,,100,,,0,,1000000000,303700000,138.3,111.5,,,
20260102,37084,上緯投控四,2021/12/29,2026/9/28,83,2025/7/9,,,100.75,,,0,,1000000000,63200000,142,111.5,,,
20260102,37131,新晶投控一,2021/6/11,2026/3/10,53.8,2021/3/10,,,101.51,,,0,,500000000,38600000,99,22.75,,,
20260102,41135,聯上五,2026/1/28,2030/10/27,26.3,2025/10/27,,,0,,,0,,400000000,400000000,112.85,23.8,,,
20260102,41236,晟德六,2023/7/27,2028/4/26,38.6,2025/10/12,,,0,,,0,,700000000,636200000,119.75,40.5,,,
20260102,41237,晟德七,2023/7/28,2028/4/27,39.3,2025/10/12,,,0,,,0,,2500000000,1944300000,108.2,40.5,,,
20260102,41295,聯合五,2025/8/30,2030/5/29,105.6,2025/7/29,,,0,,,0,,700000000,699900000,116.9,109.5,,,
20260102,41372,麗豐二KY,2024/11/13,2027/8/12,141.3,2025/7/9,,,0,,,0,,1100000000,1100000000,99.9,101,,,
20260102,41645,承業醫五,2025/9/21,2030/6/20,47,2025/7/2,,,0,,,0,,900000000,900000000,110,36.9,,,
20260102,41684,醣聯四,2025/12/19,2028/9/18,23.91,2025/9/18,,,0,,,0,,500000000,500000000,120.5,26.3,,,
20260102,41903,佐登三KY,2024/10/12,2027/7/11,54.2,2025/7/25,,,0,,,0,,700000000,641700000,98.5,29.85,,,
20260102,44163,三圓三,2022/12/31,2027/9/30,65.7,2025/9/9,,,101.51,,,0,,1000000000,955900000,104.1,30.65,,,
20260102,44383,廣越三,2025/12/31,2028/9/30,75,2025/10/1,,,0,,,0,,800000000,800000000,111.5,74.9,,,
20260102,44391,冠星一KY,2025/6/4,2028/3/3,100.8,2025/8/5,,,0,,,0,,500000000,493800000,102.6,103,,,
20260102,44421,竣邦一KY,2025/10/29,2028/7/28,48.5,2025/8/8,,,0,,,0,,150000000,116700000,124.9,61.4,,,
20260102,45102,高鋒二,2025/5/27,2028/2/26,48.41,2025/7/15,,,0,,,0,,900000000,853200000,97,40.25,,,
20260102,45421,科嶠一,2024/12/7,2027/9/6,85.9,2025/4/15,,,0,,,0,,300000000,296700000,108,91,,,
20260102,45491,桓達一,2025/2/8,2027/11/7,154.4,2025/9/8,,,0,,,0,,500000000,500000000,104.9,110,,,
20260102,45554,氣立四,2025/9/10,2028/6/9,43.4,2025/9/10,,,0,,,0,,500000000,500000000,106.4,38.7,,,
20260102,45581,寶緯一,2025/11/29,2028/8/28,29.8,2025/8/28,,,0,,,0,,300000000,300000000,101.1,19.55,,,
20260102,45641,元翎一,2023/12/27,2026/9/26,26.4,2025/3/12,,,0,,,0,,550000000,550000000,98.8,17.25,,,
20260102,45663,時碩工業三,2024/2/28,2026/11/27,49.6,2025/4/25,,,0,,,0,,800000000,41600000,115.15,56.7,,,
20260102,45691,六方科一KY,2025/4/16,2028/1/15,212,2025/1/15,,,0,,,0,,500000000,500000000,100,151,,,
20260102,45721,駐龍一,2024/10/17,2027/7/16,160.6,2025/8/3,,,0,,,0,,500000000,500000000,114,151,,,
20260102,45811,光隆精密一KY,2025/11/16,2028/8/15,53.4,2025/8/15,,,0,,,0,,500000000,500000000,99.85,51.6,,,
20260102,47223,國精化三,2026/1/2,2028/10/1,141.3,2025/10/1,,,0,,,0,,500000000,500000000,143,186,,,
20260102,47393,康普三,2022/1/29,2026/10/28,98.5,2025/7/1,,,100,,,0,,700000000,694500000,102,68.2,,,
20260102,47394,康普四,2026/3/18,2030/12/17,71,2025/12/17,,,0,,,0,,600000000,600000000,116.3,68.2,,,
20260102,47471,強生一,2023/9/13,2026/6/12,59.58,2025/7/2,,,0,,,0,,400000000,61500000,105,60,,,
20260102,47721,台特化一,2026/2/28,2028/11/27,323.8,2025/11/27,,,0,,,0,,2000000000,2000000000,131.2,347,,,
20260102,49066,正文六,2023/9/3,2026/6/2,26.6,2025/7/9,,,101.0025,,,0,2026-06-03 0:00:00,1500000000,645200000,113.95,27.05,,,
20260102,49165,事欣科五,2025/8/15,2030/5/14,42.88,2025/8/3,,,0,,,0,,500000000,29800000,138,58.3,,,
20260102,49793,華星光三,2025/3/10,2027/12/9,176.5,2025/7/30,,,0,,,0,,600000000,600000000,186,327.5,,,
20260102,49794,華星光四,2025/3/26,2027/12/25,204.3,2025/7/30,,,0,,,0,,200000000,200000000,161,327.5,,,
20260102,50097,榮剛七,2023/11/1,2026/7/31,50.3,2025/7/5,,,0,,,0,,5000000000,4999900000,99.3,31.9,,,
20260102,52011,凱衛一,2026/1/16,2028/10/15,41.2,2025/10/15,,,0,,,0,,100000000,100000000,126,45.05,,,
20260102,52091,新鼎一,2024/1/7,2026/10/6,151.1,2025/7/2,,,0,,,0,,300000000,299600000,113.45,167,,,
20260102,52121,凌網一,2025/1/16,2029/10/15,66.5,2024/10/15,,,0,,,0,,400000000,400000000,98.1,53.2,,,
20260102,52303,雷笛克光學三,2023/10/25,2026/7/24,22,2025/7/7,,,0,,,0,,300000000,59600000,106.1,18.35,,,
20260102,52441,弘凱一,2024/12/26,2029/9/25,44.5,2025/7/19,,,0,,,0,,500000000,486300000,105.05,43.05,,,
20260102,52452,智晶二,2025/3/19,2027/12/18,35,2024/12/18,,,0,,,0,,300000000,295200000,96.5,23.4,,,
20260102,52635,智崴五,2024/6/5,2027/3/4,110.6,2025/8/12,,,0,,,0,,800000000,403700000,120,113.5,,,
20260102,53064,桂盟四,2024/2/9,2026/11/8,121.3,2025/12/28,,,0,,,0,,1000000000,999900000,100.95,88.6,,,
20260102,53095,系統電五,2023/11/9,2026/8/8,38.2,2025/6/10,,,100.5006,,,0,,500000000,42600000,173,66.7,,,
20260102,53096,系統電六,2026/3/13,2030/12/12,63.5,2025/12/12,,,0,,,0,,700000000,700000000,113.55,66.7,,,
20260102,53097,系統電七,2026/3/16,2028/12/15,55,2025/12/15,,,0,,,0,,500000000,500000000,120,66.7,,,
20260102,53211,美而快一,2024/6/5,2027/3/4,92,2024/3/4,,,0,,,0,,200000000,200000000,100,37,,,
20260102,53887,中磊七,2024/3/7,2028/12/6,139.6,2024/4/6,,,0,,,0,,3000000000,3000000000,101.8,79.6,,,
20260102,54342,崇越二,2023/9/30,2026/6/29,184.1,2025/7/7,,,0,,,0,,1000000000,304400000,164,296.5,,,
20260102,54391,高技一,2025/12/10,2030/9/9,300,2025/9/9,,,0,,,0,,2000000000,2000000000,129.9,309,,,
20260102,54501,南良一,2023/6/22,2028/3/21,17.4,2025/8/8,,,0,,,0,,500000000,499800000,108.05,14.2,,,
20260102,54573,宣德三,2024/6/7,2027/3/6,69.5,2024/3/6,,,0,,,0,,2000000000,2000000000,95.9,41.65,,,
20260102,55434,桓鼎四KY,2023/5/22,2026/2/21,55.8,2023/2/21,,,0,,,0,,100000000,100000000,106.55,28.9,,,
20260102,56086,四維航六,2023/9/22,2026/6/21,22.1,2023/8/8,,,0,,,0,,500000000,499900000,105.95,17.55,,,
20260102,56087,四維航七,2025/3/18,2027/12/17,19.3,2024/12/17,,,0,,,0,,600000000,600000000,110.8,17.55,,,
20260102,59055,南仁湖四,2021/8/19,2026/5/18,12.62,2022/7/18,,,102.016,,,0,,600000000,198600000,100.35,9.11,,,
20260102,60151,宏遠證一,2021/9/12,2026/6/11,14.54,2025/3/28,,,100,,,0,,700000000,124400000,97.9,10.8,,,
20260102,60152,宏遠證二,2024/4/6,2029/1/5,10.22,2025/3/28,,,0,,,0,,600000000,165000000,109,10.8,,,
20260102,61041,創惟一,2022/11/27,2027/8/26,124.8,2025/4/17,,,100.75,,,0,,500000000,436800000,107,94,,,
20260102,61112,大宇資二,2024/12/11,2027/9/10,67,2024/9/10,,,0,,,0,,300000000,300000000,97,49,,,
20260102,61171,迎廣一,2024/8/28,2027/5/27,82,2025/8/23,,,0,,,0,,500000000,200800000,110.5,81.2,,,
20260102,61172,迎廣二,2025/8/29,2028/5/28,77.4,2025/8/23,,,0,,,0,,500000000,474200000,109.8,81.2,,,
20260102,61255,廣運五,2024/9/22,2027/6/21,112,2025/7/1,,,0,,,0,,600000000,570000000,99.1,71.3,,,
20260102,61263,信音三,2024/3/1,2026/11/30,26.8,2025/9/18,,,101.5056,,,0,,500000000,199000000,122,31.8,,,
20260102,61394,亞翔四,2024/4/26,2027/1/25,157.6,2025/9/10,2025/12/16,2026/1/25,101.0025,2026/2/5,2026/3/6,100,2026-03-09 0:00:00,500000000,12800000,360,565,,,
