日期,代號,名稱,借券賣出,借券還券,當日餘額,參考價
20260202,1340,勝悅-KY,0,0,1550000,6.48
20260202,1342,八貫,1000,0,686000,93.9
20260202,1402,遠東新,937000,946000,43030000,27.75
20260202,1409,新纖,0,1000,24804000,14.7
20260202,1410,南染,0,0,55000,33.4
20260202,1414,東和,12000,0,349000,19.65
20260202,1416,廣豐,0,0,413000,11.7
20260202,1417,嘉裕,0,0,563000,8.65
20260202,1418,東華,0,0,79000,19.9
20260202,1419,新紡,26000,0,2120000,67.1
20260202,1423,利華,0,0,60000,37.75
20260202,1434,福懋,52000,76000,8086000,16.8
20260202,1436,華友聯,33000,14000,2859000,59.8
20260202,1437,勤益控,0,0,735000,32.15
20260202,1438,三地開發,0,1000,302000,32.3
20260202,1439,雋揚,0,0,68000,29.9
20260202,1440,南紡,4000,97000,9172000,13.3
20260202,1442,名軒,0,33000,4916000,29.5
20260202,1443,立益物流,0,0,66000,26.9
20260202,1444,力麗,0,3000,3336000,6.35
20260202,1445,大宇,0,0,204000,14.5
20260202,1446,宏和,0,0,1049000,16.65
20260202,1447,力鵬,0,0,139000,5.41
20260202,1449,佳和,9000,0,2673000,11
20260202,1451,年興,3000,0,370000,17.6
20260202,1452,宏益,0,0,338000,11.75
20260202,1453,大將,0,0,215000,13.4
20260202,1454,台富,0,0,101000,15.85
20260202,1455,集盛,223000,0,4312000,8.65
20260202,1456,怡華,0,0,163000,13.15
20260202,1457,宜進,0,1000,558000,15.05
20260202,1459,聯發,0,0,152000,11.7
20260202,1463,強盛新,0,0,998000,17.75
20260202,1464,得力,0,0,2306000,11.1
20260202,1465,偉全,0,0,185000,12.35
20260202,1466,聚隆,0,0,1210000,14.65
20260202,1467,南緯,3000,0,526000,7.4
20260202,1470,大統新創,0,0,19000,22.85
20260202,1472,三洋實業,2000,0,156000,87.2
20260202,1473,台南,1000,0,1157000,25.05
20260202,1474,弘裕,0,0,273000,10.3
20260202,1475,業旺,0,0,140000,31.9
20260202,1476,儒鴻,15000,0,10871000,396
20260202,1477,聚陽,45000,36000,9893000,309
20260202,1503,士電,42000,335000,8159000,216
20260202,1504,東元,259000,1400000,70660000,79.1
20260202,1513,中興電,169000,127000,14195000,163.5
20260202,1514,亞力,88000,378000,9336000,121.5
20260202,1515,力山,51000,0,1900000,26
20260202,1517,利奇,5000,0,2009000,11.7
20260202,1519,華城,52000,99000,5443000,942
20260202,1521,大億,0,0,121000,26.05
20260202,1522,堤維西,21000,33000,4468000,48.2
20260202,1524,耿鼎,0,52000,10214000,33.2
20260202,1525,江申,1000,0,60000,62.3
20260202,1526,日馳,2000,0,509000,19.65
20260202,1527,鑽全,0,0,1739000,34.05
20260202,1528,恩德,0,0,4475000,25.7
20260202,1529,樂事綠能,0,0,2542000,23.4
20260202,1530,亞崴,0,0,179000,29.15
20260202,1531,高林股,0,0,405000,12.1
20260202,1532,勤美,30000,24000,5508000,24
20260202,1533,車王電,12000,0,385000,30.65
20260202,1535,中宇,0,0,111000,50.4
20260202,1536,和大,19000,0,23080000,58.9
20260202,1537,廣隆,2000,0,787000,122.5
20260202,1539,巨庭,2000,0,284000,18.05
20260202,1540,喬福,6000,5000,1672000,24
20260202,1541,錩泰,1000,0,84000,24.75
20260202,1558,伸興,0,0,521000,95.2
20260202,1560,中砂,6000,132000,7346000,415
20260202,1563,巧新,16000,0,1925000,45.55
20260202,1565,精華,12000,49000,1044000,111
20260202,1568,倉佑,1000,0,530000,23.3
20260202,1569,濱川,0,43000,9228000,51.7
20260202,1570,力肯,8000,0,336000,30.35
20260202,1580,新麥,4000,0,125000,128
20260202,1582,信錦,950000,0,5928000,66
20260202,1583,程泰,0,0,45000,48.6
20260202,1584,精剛,180000,198000,15475000,25.55
20260202,1586,和勤,5000,0,1287000,24.65
20260202,1587,吉茂,26000,124000,3546000,44.1
20260202,1589,永冠-KY,34000,0,5199000,16.75
20260202,1590,亞德客-KY,90000,42000,2427000,1170
20260202,1591,駿吉-KY,1000,0,944000,50.3
20260202,1593,祺驊,1000,0,53000,29.25
20260202,1595,川寶,20000,0,596000,39.5
20260202,1597,直得,28000,55000,2452000,76.3
20260202,1598,岱宇,200000,0,1913000,20.2
20260202,1599,宏佳騰,0,0,127000,26.15
20260202,1603,華電,1000,0,2554000,40.65
20260202,1604,聲寶,4000,1000,1484000,24
20260202,1605,華新,6320000,4952000,191163000,39.15
20260202,1608,華榮,441000,1009000,13986000,34.8
20260202,1609,大亞,432000,803000,27352000,39.5
20260202,1611,中電,6000,0,3381000,12.8
20260202,1612,宏泰,22000,0,9750000,35.25
20260202,1614,三洋電,1000,0,463000,33.35
20260202,1615,大山,3000,0,473000,47.6
20260202,1616,億泰,17000,148000,3792000,27.5
20260202,1617,榮星,0,0,850000,16.05
20260202,1618,合機,15000,0,5019000,44.3
20260202,1626,艾美特-KY,7000,0,284000,11
20260202,1702,南僑,19000,27000,8528000,37.2
20260202,1707,葡萄王,18000,0,1544000,121
20260202,1708,東鹼,6000,52000,5225000,33.35
20260202,1709,和益,3000,0,1459000,16.75
20260202,1710,東聯,36000,0,11821000,12.75
20260202,1711,永光,77000,34000,26067000,20.35
20260202,1712,興農,0,18000,4689000,45.1
20260202,1713,國化,17000,0,1986000,48.1
20260202,1714,和桐,46000,0,5227000,9.17
20260202,1717,長興,2956000,3809000,42794000,57.1
20260202,1718,中纖,0,0,11627000,6.88
20260202,1720,生達,1000,0,1136000,60.4
20260202,1721,三晃,0,0,71000,17
20260202,1722,台肥,541000,345000,16598000,45.8
20260202,1723,中碳,19000,11000,14479000,72.5
20260202,1725,元禎,0,0,148000,27
20260202,1726,永記,0,0,79000,75.7
20260202,1727,中華化,1000,0,4491000,41.35
20260202,1730,花仙子,0,0,75000,53.1
20260202,1731,美吾華,1000,0,320000,21.85
20260202,1732,毛寶,45000,0,853000,28.2
20260202,1733,五鼎,22000,0,1462000,28.8
20260202,1734,杏輝,0,0,994000,30.85
20260202,1735,日勝化,4000,0,437000,16.85
20260202,1736,喬山,70000,0,5550000,145.5
20260202,1737,臺鹽,0,0,622000,31.5
20260202,1742,台蠟,0,0,37000,16.2
20260202,1752,南光,0,0,333000,36.5
20260202,1760,寶齡富錦,4000,2000,544000,63.7
20260202,1762,中化生,0,0,233000,26.4
20260202,1773,勝一,4000,0,5279000,139
20260202,1776,展宇,0,0,77000,15.1
20260202,1777,生泰,0,0,173000,72.1
20260202,1781,合世,0,0,159000,12.95
20260202,1783,和康生,0,0,309000,45.9
20260202,1784,訊聯,0,0,1462000,94.8
20260202,1785,光洋科,249000,1068000,12943000,60.9
20260202,1786,科妍,93000,0,4550000,76.5
20260202,1788,杏昌,0,0,50000,136.5
20260202,1789,神隆,193000,0,5663000,23.6
20260202,1795,美時,119000,15000,4866000,354.5
20260202,1796,金穎生技,0,0,74000,44.2
20260202,1802,台玻,4559000,4996000,39480000,44.95
20260202,1805,寶徠,0,0,186000,11.95
20260202,1806,冠軍,14000,0,3425000,8.82
20260202,1808,潤隆,66000,32000,16843000,32.35
20260202,1809,中釉,187000,0,4533000,24
20260202,1810,和成,7000,145000,12072000,18.35
20260202,1813,寶利徠,0,0,75000,13.3
20260202,1815,富喬,791000,451000,35361000,87
20260202,1817,凱撒衛,0,0,268000,38.4
20260202,1903,士紙,11000,0,1919000,54
20260202,1904,正隆,134000,1000,8224000,17.4
20260202,1905,華紙,516000,0,20667000,12.1
20260202,1906,寶隆,0,0,267000,11.7
20260202,1907,永豐餘,168000,0,16284000,24.7
20260202,1909,榮成,7000,110000,8710000,9.72
20260202,2002,中鋼,6038000,7318000,739417000,21.1
20260202,2006,東和鋼鐵,0,53000,13661000,69.4
20260202,2007,燁興,0,0,3000,8.72
20260202,2008,高興昌,2000,0,82000,29.3
20260202,2009,第一銅,1060000,105000,7769000,45.2
20260202,2010,春源,13000,0,6600000,21.9
20260202,2012,春雨,0,0,287000,17.25
20260202,2013,中鋼構,3000,2000,394000,42.05
20260202,2014,中鴻,2560000,291000,67836000,19.95
20260202,2015,豐興,16000,0,5206000,64.6
20260202,2017,官田鋼,55000,0,3737000,8.93
20260202,2020,美亞,21000,0,953000,23.9
20260202,2022,聚亨,0,0,162000,8.83
20260202,2023,燁輝,700000,0,33574000,15.1
20260202,2024,志聯,0,0,34000,16.35
20260202,2027,大成鋼,1671000,2652000,87829000,38.5
20260202,2028,威致,46000,24000,724000,19.65
20260202,2029,盛餘,15000,2000,1203000,21.35
20260202,2030,彰源,255000,0,3503000,17.4
20260202,2031,新光鋼,56000,3000,4294000,38.9
20260202,2032,新鋼,85000,0,1387000,17.3
20260202,2033,佳大,26000,0,149000,16.4
20260202,2034,允強,326000,16000,20797000,22
20260202,2038,海光,654000,57000,3047000,16.6
20260202,2049,上銀,567000,45000,19011000,230
20260202,2059,川湖,41000,104000,1774000,3065
20260202,2061,風青,5000,0,476000,19.4
20260202,2062,橋椿,53000,0,1601000,21.8
20260202,2063,世鎧,0,0,67000,26.85
20260202,2064,晉椿,0,0,36000,12.05
20260202,2065,世豐,1000,0,246000,31.85
20260202,2066,世德,0,0,263000,51.3
20260202,2069,運錩,11000,1000,584000,20.4
20260202,2070,精湛,0,0,266000,40.7
20260202,2101,南港,274000,0,20259000,35.2
20260202,2102,泰豐,3000,0,4847000,20.05
20260202,2103,台橡,69000,269000,7779000,14.6
20260202,2104,國際中橡,43000,0,15100000,10.95
20260202,2105,正新,2225000,2318000,131951000,30.35
20260202,2106,建大,0,0,8443000,19.35
20260202,2107,厚生,3000,0,1109000,24.8
20260202,2108,南帝,63000,0,2482000,23.7
20260202,2109,華豐,0,0,1103000,14.85
20260202,2114,鑫永銓,0,0,65000,89.3
20260202,2115,六暉-KY,0,0,288000,24.55
20260202,2201,裕隆,547000,50000,52085000,30.7
20260202,2204,中華,284000,29000,10533000,55.2
20260202,2206,三陽工業,43000,6000,17161000,59.5
20260202,2207,和泰車,591000,34000,10578000,529
20260202,2211,長榮鋼,162000,37000,5769000,101
20260202,2221,大甲,0,0,74000,30.15
20260202,2228,劍麟,0,0,5163000,94.6
20260202,2230,泰茂,3000,0,3072000,89.3
20260202,2231,為升,91000,0,5396000,90.8
20260202,2233,宇隆,58000,76000,2732000,288.5
20260202,2235,謚源,0,0,24000,35.15
20260202,2236,百達-KY,3000,0,655000,112.5
20260202,2239,英利-KY,14000,0,797000,28.25
20260202,2241,艾姆勒,0,3000,1425000,30.5
20260202,2243,宏旭-KY,0,3000,11000,11.35
20260202,2247,汎德永業,2000,0,1535000,268
20260202,2248,華勝-KY,0,0,35000,47.55
20260202,2250,IKKA-KY,0,0,958000,71
20260202,2254,巨鎧精密-創,0,0,16000,59.6
20260202,2301,光寶科,2379000,99000,37902000,160.5
20260202,2302,麗正,3000,0,2228000,18.85
20260202,2303,聯電,10824000,15614000,628242000,60.7
20260202,2305,全友,0,0,2443000,13.05
20260202,2308,台達電,246000,246000,97298000,1175
20260202,2312,金寶,3000000,6312000,72160000,25.45
20260202,2313,華通,588000,537000,38311000,172
20260202,2316,楠梓電,306000,87000,6799000,93.3
20260202,2317,鴻海,2517000,606000,178353000,214.5
20260202,2323,中環,490000,368000,22813000,10.4
20260202,2324,仁寶,2779000,2931000,465673000,32.3
20260202,2327,國巨*,1777000,1488000,37896000,258
20260202,2328,廣宇,280000,420000,51771000,49.8
20260202,2329,華泰,139000,1147000,22346000,54.6
20260202,2330,台積電,1350000,537000,356762000,1765
20260202,2331,精英,132000,55000,18878000,26.25
20260202,2332,友訊,58000,0,16668000,15.6
20260202,2337,旺宏,30370000,3768000,95778000,84.8
20260202,2338,光罩,19000,8000,10434000,37.1
20260202,2340,台亞,212000,84000,27529000,24.65
20260202,2342,茂矽,9000,0,5263000,31.8
20260202,2344,華邦電,28364000,70000,102764000,116
20260202,2345,智邦,582000,243000,9086000,1140
20260202,2347,聯強,136000,702000,72380000,65.5
20260202,2348,海悅,65000,3000,3614000,75.7
20260202,2351,順德,13000,150000,6162000,87.2
20260202,2352,佳世達,1031000,16000,28665000,24.95
20260202,2353,宏碁,6617000,141000,328616000,27.2
20260202,2354,鴻準,870000,0,47198000,56.5
20260202,2355,敬鵬,95000,79000,13508000,37
20260202,2356,英業達,2803000,12719000,234341000,43.85
20260202,2357,華碩,269000,910000,46167000,499.5
20260202,2359,所羅門,62000,210000,11841000,125
20260202,2360,致茂,108000,183000,10136000,971
20260202,2362,藍天,66000,0,6877000,37.3
20260202,2363,矽統,139000,256000,46421000,50.7
20260202,2364,倫飛,20000,2000,769000,61.5
20260202,2365,昆盈,178000,128000,13714000,36.5
20260202,2367,燿華,634000,262000,65053000,49.2
20260202,2368,金像電,197000,152000,12380000,706
20260202,2369,菱生,135000,49000,18853000,25.7
20260202,2371,大同,940000,3382000,68752000,37.95
20260202,2373,震旦行,0,0,104000,54.2
20260202,2374,佳能,0,112000,20209000,79.7
20260202,2375,凱美,12000,52000,3874000,84.9
20260202,2376,技嘉,950000,122000,58761000,227.5
20260202,2377,微星,4322000,1589000,42812000,90.8
20260202,2379,瑞昱,1504000,386000,38373000,475
20260202,2382,廣達,441000,158000,131297000,273
20260202,2383,台光電,12000,105000,14478000,1785
20260202,2385,群光,2119000,177000,27258000,116
20260202,2387,精元,112000,218000,3079000,37.7
20260202,2388,威盛,25000,12000,23690000,50.6
20260202,2390,云辰,0,0,1307000,10.15
20260202,2392,正崴,64000,0,22183000,38.9
20260202,2393,億光,139000,0,10464000,56.4
20260202,2395,研華,1146000,711000,13588000,291.5
20260202,2397,友通,8000,10000,1450000,58.7
20260202,2399,映泰,0,22000,11563000,22.55
20260202,2401,凌陽,29000,414000,21488000,21
20260202,2402,毅嘉,255000,70000,15324000,52.1
20260202,2404,漢唐,106000,4000,8386000,914
20260202,2405,輔信,100000,152000,9713000,16.05
20260202,2406,國碩,13000,467000,14297000,26.7
20260202,2408,南亞科,14895000,1858000,74369000,294
20260202,2409,友達,7041000,1500000,723222000,13.35
20260202,2412,中華電,606000,377000,92450000,133
20260202,2413,環科,0,75000,2108000,40.5
20260202,2414,精技,0,0,810000,40.45
20260202,2415,錩新,0,0,354000,26.05
20260202,2417,圓剛,55000,51000,4388000,37.9
20260202,2419,仲琦,74000,114000,7183000,30.45
20260202,2420,新巨,36000,0,954000,49.95
20260202,2421,建準,1110000,102000,14390000,143
20260202,2423,固緯,3000,1000,789000,48.35
20260202,2425,承啟,14000,0,2103000,28.15
20260202,2426,鼎元,920000,34000,6320000,19.3
20260202,2427,三商電,119000,3000,5812000,25.15
20260202,2428,興勤,9000,1000,4341000,163.5
20260202,2429,銘旺科,0,0,20000,59.4
20260202,2430,燦坤,0,0,235000,22.6
20260202,2431,聯昌,1000,0,3033000,15.1
20260202,2432,倚天酷碁-創,0,0,53000,24.85
20260202,2433,互盛電,0,0,111000,46.85
20260202,2434,統懋,2000,0,62000,29.4
20260202,2436,偉詮電,160000,25000,12011000,49
20260202,2439,美律,27000,469000,10171000,98.9
20260202,2441,超豐,564000,336000,22799000,86.3
20260202,2442,新美齊,794000,262000,9228000,20.95
20260202,2449,京元電子,1013000,452000,33551000,285
20260202,2450,神腦,1000,0,523000,28.85
20260202,2451,創見,673000,5000,12638000,240
20260202,2453,凌群,7000,23000,3017000,54.3
20260202,2454,聯發科,1765000,525000,23707000,1705
20260202,2455,全新,383000,478000,14716000,156.5
20260202,2457,飛宏,63000,953000,23287000,29.35
20260202,2458,義隆,540000,58000,23028000,116
20260202,2459,敦吉,1000,0,337000,65.8
20260202,2460,建通,0,0,37000,21.45
20260202,2461,光群雷,13000,0,1580000,16
20260202,2462,良得電,12000,0,1344000,24.2
20260202,2464,盟立,108000,30000,14479000,63.9
20260202,2466,冠西電,0,0,59000,59.7
20260202,2467,志聖,58000,293000,3434000,242.5
20260202,2468,華經,1000,14000,2133000,37.2
20260202,2471,資通,4000,47000,689000,50.1
20260202,2472,立隆電,32000,82000,5253000,102.5
20260202,2474,可成,381000,229000,41354000,200
20260202,2476,鉅祥,106000,101000,8284000,81.9
20260202,2477,美隆電,1000,0,746000,24.25
20260202,2478,大毅,22000,7000,3794000,61.4
20260202,2480,敦陽科,18000,9000,2896000,139.5
20260202,2481,強茂,200000,246000,19234000,88
20260202,2482,連宇,0,0,1011000,17.55
20260202,2483,百容,0,0,295000,18.9
20260202,2484,希華,71000,51000,5855000,26.8
20260202,2485,兆赫,150000,930000,8117000,38.55
20260202,2486,一詮,15000,1085000,13479000,125
20260202,2488,漢平,19000,0,831000,45.3
20260202,2489,瑞軒,0,114000,4385000,20.5
20260202,2491,吉祥全,1000,0,328000,17.15
20260202,2492,華新科,73000,2008000,11247000,126.5
20260202,2493,揚博,89000,3000,5295000,111
20260202,2495,普安,17000,0,15085000,32.85
20260202,2496,卓越,0,0,74000,70.2
20260202,2497,怡利電,0,0,1183000,48.15
20260202,2498,宏達電,5085000,4683000,87080000,43.6
20260202,2501,國建,0,0,9887000,21.8
20260202,2504,國產,66000,0,10919000,35.15
20260202,2505,國揚,33000,0,1599000,18.45
20260202,2506,太設,0,0,1308000,9.03
20260202,2509,全坤建,0,0,797000,14.7
20260202,2511,太子,0,0,5172000,8.38
20260202,2514,龍邦,0,0,546000,14.7
20260202,2515,中工,123000,410000,77972000,13.55
20260202,2520,冠德,27000,881000,19945000,31.8
20260202,2524,京城,1000,0,2262000,40.75
20260202,2527,宏璟,9000,0,1178000,28
20260202,2528,皇普,36000,27000,5819000,27.05
20260202,2530,華建,113000,0,13988000,26
20260202,2534,宏盛,15000,0,7128000,19.9
20260202,2535,達欣工,0,0,2537000,68
20260202,2536,宏普,9000,0,1998000,22.4
20260202,2537,聯上發,88000,0,7188000,10.45
20260202,2538,基泰,5000,0,2979000,10.65
20260202,2539,櫻花建,97000,250000,13721000,46.55
20260202,2540,愛山林,104000,24000,19071000,45.8
20260202,2542,興富發,1325000,1473000,75644000,37.25
20260202,2543,皇昌,67000,26000,21301000,65
20260202,2545,皇翔,65000,5000,7114000,36.7
20260202,2546,根基,8000,0,523000,85.8
20260202,2547,日勝生,17000,0,8765000,10.65
20260202,2548,華固,38000,9000,6441000,106
20260202,2596,綠意,1000,0,244000,34.65
20260202,2597,潤弘,0,0,3990000,166.5
20260202,2603,長榮,1153000,415000,135384000,184
20260202,2605,新興,229000,304000,13986000,27.75
20260202,2606,裕民,549000,550000,13301000,61
20260202,2607,榮運,4000,238000,4417000,56.1
20260202,2608,嘉里大榮,201000,0,2863000,32.4
20260202,2609,陽明,2089000,4901000,151533000,52.3
20260202,2610,華航,6043000,6022000,133099000,21.95
20260202,2611,志信,12000,0,2188000,14.7
20260202,2612,中航,27000,151000,5341000,61.5
20260202,2613,中櫃,6000,0,1588000,24.35
20260202,2614,東森,41000,80000,4273000,20.25
20260202,2615,萬海,860000,491000,77016000,73.5
20260202,2616,山隆,0,0,282000,13.5
20260202,2617,台航,3000,0,4562000,30.55
20260202,2618,長榮航,210000,3623000,73144000,37.5
20260202,2630,亞航,55000,23000,2709000,48.4
20260202,2633,台灣高鐵,2118000,1221000,61335000,27.1
20260202,2634,漢翔,123000,793000,27811000,52.4
20260202,2636,台驊控股,92000,19000,2952000,65
20260202,2637,慧洋-KY,91000,148000,16256000,69.1
20260202,2640,大車隊,3000,0,85000,125
20260202,2641,正德,88000,28000,17463000,20
20260202,2642,宅配通,2000,0,476000,25.5
20260202,2643,捷迅,0,0,91000,72
20260202,2645,長榮航太,193000,19000,8279000,155
20260202,2646,星宇航空,1290000,137000,95863000,22.75
20260202,2701,萬企,0,0,138000,10.9
20260202,2702,華園,0,0,216000,11.7
20260202,2704,國賓,102000,0,1675000,42.65
20260202,2705,六福,1000,0,508000,16.15
20260202,2706,第一店,0,0,339000,12.75
20260202,2707,晶華,7000,8000,1079000,187
20260202,2712,遠雄來,0,0,2000,17.25
20260202,2718,全心投控,1000,0,182000,48.3
20260202,2719,燦星旅,0,0,42000,28.15
20260202,2722,夏都,2000,0,234000,24.85
20260202,2723,美食-KY,14000,12000,2911000,76.5
20260202,2726,雅茗-KY,2000,0,57000,11.85
20260202,2727,王品,31000,4000,1659000,212
20260202,2729,瓦城,0,0,125000,170.5
20260202,2731,雄獅,3000,23000,8410000,166.5
20260202,2732,六角,1000,0,429000,66.2
20260202,2734,易飛網,0,0,618000,17.8
20260202,2736,富野,0,0,476000,13.85
20260202,2739,寒舍,8000,0,498000,34
20260202,2743,山富,11000,0,1024000,77.7
20260202,2745,五福,5000,0,586000,103
20260202,2748,雲品,6000,0,770000,40.2
20260202,2751,王座,0,0,18000,60.1
20260202,2753,八方雲集,0,0,1034000,175.5
20260202,2754,亞洲藏壽司,0,0,124000,77.8
20260202,2755,揚秦,0,0,240000,114.5
20260202,2756,聯發國際,0,0,81000,76
20260202,2762,世界健身-KY,1000,0,184000,73.3
20260202,2801,彰銀,2316000,2000,128994000,20.15
20260202,2812,台中銀,3465000,928000,63019000,19.9
20260202,2816,旺旺保,6000,0,743000,28.25
20260202,2820,華票,22000,1000,6053000,16.15
20260202,2832,台產,3000,0,1925000,48.45
20260202,2834,臺企銀,2568000,4708000,76458000,15.25
20260202,2836,高雄銀,0,0,7525000,11.9
20260202,2838,聯邦銀,63000,4000,25160000,18.5
20260202,2845,遠東銀,1305000,574000,55464000,12.3
20260202,2849,安泰銀,0,0,488000,13.15
20260202,2850,新產,2000,0,2377000,112.5
20260202,2851,中再保,0,1000,9904000,26.75
20260202,2852,第一保,25000,12000,1794000,26.9
20260202,2855,統一證,1000,2375000,10883000,28.6
20260202,2867,三商壽,0,15890000,13626000,7.76
20260202,2880,華南金,263000,2307000,62246000,32.75
20260202,2881,富邦金,2424000,2650000,205800000,90.5
20260202,2882,國泰金,2111000,5683000,199388000,74.3
20260202,2883,凱基金,357000,3482000,230668000,18
20260202,2884,玉山金,3402000,5928000,517037000,33.3
20260202,2885,元大金,838000,8578000,218923000,42.2
20260202,2886,兆豐金,3267000,10415000,155950000,38.8
20260202,2887,台新新光金,1506000,5710000,462767000,22.35
20260202,2889,國票金,129000,0,64520000,16.4
20260202,2890,永豐金,14452000,4842000,245910000,28.6
20260202,2891,中信金,899000,4223000,118123000,50.9
20260202,2892,第一金,1471000,8722000,145579000,28.65
20260202,2897,王道銀行,726000,1000,42360000,9.14
20260202,2901,欣欣,0,0,41000,24.3
20260202,2903,遠百,11000,73000,17405000,21.95
20260202,2904,匯僑,0,0,51000,17
20260202,2905,三商,0,0,8230000,15.25
20260202,2906,高林,0,0,1032000,12.35
20260202,2908,特力,2000,0,1621000,20.1
20260202,2910,統領,0,0,38000,21.1
20260202,2912,統一超,1064000,1375000,21217000,212
20260202,2913,農林,191000,0,10899000,12.7
20260202,2915,潤泰全,239000,358000,35890000,50.3
20260202,2916,滿心,3000,0,62000,46.5
20260202,2924,宏太-KY,0,0,7000,19.65
20260202,2926,誠品生活,0,0,25000,37.9
20260202,2929,淘帝-KY,15000,0,1243000,7.7
20260202,2939,永邑-KY,1000,0,76000,20.35
20260202,3002,歐格,0,0,901000,20.75
20260202,3003,健和興,8000,0,2406000,46.25
20260202,3004,豐達科,0,0,2223000,109.5
20260202,3005,神基,67000,0,22339000,111
20260202,3006,晶豪科,3341000,0,9189000,183
20260202,3008,大立光,165000,36000,8041000,2355
20260202,3010,華立,12000,0,4678000,120
20260202,3011,今皓,0,0,3953000,12.95
20260202,3013,晟銘電,11000,27000,15371000,108.5
20260202,3014,聯陽,102000,69000,4361000,117
20260202,3015,全漢,71000,19000,5528000,50.7
20260202,3016,嘉晶,0,51000,6567000,59.2
20260202,3017,奇鋐,598000,581000,9650000,1490
20260202,3019,亞光,822000,410000,25979000,148.5
20260202,3021,鴻名,1000,0,200000,17.35
20260202,3022,威強電,42000,163000,4631000,63.8
20260202,3023,信邦,955000,698000,12690000,230.5
20260202,3024,憶聲,8000,0,3496000,10.25
20260202,3025,星通,0,170000,2175000,66
20260202,3026,禾伸堂,53000,9000,2901000,102
20260202,3027,盛達,2000,5000,3402000,24
20260202,3028,增你強,237000,401000,10509000,50.6
20260202,3029,零壹,99000,5000,10237000,111
20260202,3030,德律,48000,97000,10015000,183.5
20260202,3031,佰鴻,5000,10000,1560000,19.5
20260202,3032,偉訓,76000,49000,4113000,71.8
20260202,3033,威健,673000,0,37647000,30.25
20260202,3034,聯詠,677000,593000,51955000,368.5
20260202,3035,智原,220000,121000,26994000,160
20260202,3036,文曄,802000,2113000,65820000,152.5
20260202,3037,欣興,4943000,376000,60624000,365
20260202,3038,全台,8000,0,1438000,23.3
20260202,3040,遠見,60000,10000,2267000,55.4
20260202,3041,揚智,60000,0,5318000,25.05
20260202,3042,晶技,7000,11000,11269000,85.8
20260202,3043,科風,11000,0,621000,21.7
20260202,3044,健鼎,32000,11000,31765000,390.5
20260202,3045,台灣大,507000,786000,87098000,105
20260202,3046,建碁,3000,2000,991000,52.5
20260202,3047,訊舟,22000,0,12665000,17.75
20260202,3048,益登,153000,368000,11762000,37.55
20260202,3050,鈺德,88000,0,3330000,13.2
20260202,3051,力特,41000,109000,3254000,24.25
20260202,3052,夆典,0,0,2079000,11.35
20260202,3054,立萬利,0,0,28000,30.55
20260202,3055,蔚華科,13000,0,2470000,66.1
