日期,債券代碼,債券簡稱,轉換起日,轉換迄日,轉換價格,下次轉換價格生效日期,最近賣回權起日,最近賣回權迄日,最近賣回權價格,強制贖回起日,強制贖回迄日,強制贖回價格,終止櫃檯買賣日,原始發行總額,上月底發行餘額,轉債參考價格,轉換標的股票價格,停止交易起日,停止交易迄日,票面利率
20260302,15984,岱宇四,2025/6/4,2028/3/3,33.4,2025/3/27,,,0,,,0,,200000000,200000000,93.3,18.85,,,0
20260302,16095,大亞五,2024/12/31,2029/9/30,53.1,2024/9/30,,,0,,,0,,2000000000,2000000000,107.25,41.1,,,0
20260302,17813,合世三,2024/12/25,2027/9/24,18,2024/9/24,,,0,,,0,,200000000,200000000,101.95,12.6,,,0
20260302,17863,科妍三,2025/11/2,2028/8/1,116.5,2025/8/1,,,0,,,0,,400000000,400000000,123,72.6,,,0
20260302,18156,富喬六,2021/6/17,2026/3/16,13.82,2024/11/15,,,105.0945,,,0,2026-03-17 0:00:00,400000000,8500000,765,107.5,,,0
20260302,19094,榮成四,2022/3/21,2026/12/20,23.9,2023/7/10,,,100.7519,,,0,,700000000,16000000,96.55,9.86,,,0
20260302,20344,允強四,2025/1/3,2029/10/2,25.2,2024/11/4,,,0,,,0,,2000000000,2000000000,105.05,20.5,,,0
20260302,20662,世德二,2023/11/1,2026/7/31,88.1,2025/11/9,,,0,,,0,,400000000,237800000,98.15,54,,,0
20260302,21043,國際中橡三,2024/1/14,2028/10/13,21.2,2023/10/13,,,0,,,0,,3500000000,3500000000,99.1,12.3,,,0
20260302,22013,裕隆三,2023/8/26,2028/5/25,75,2024/8/30,,,0,,,0,,7000000000,6999900000,99.85,30.3,,,0
20260302,22283,劍麟三,2024/11/30,2027/8/29,85.36,2025/7/14,,,0,,,0,,300000000,278700000,118.05,95.3,,,0
20260302,22331,宇隆一,2026/4/24,2029/1/23,250,2026/1/15,,,0,,,0,,1300000000,1300000000,127.45,235.5,,,0
20260302,22362,百達二KY,2023/11/19,2026/8/18,63.1,2025/11/17,,,0,,,0,,200000000,500000,190,113.5,,,0
20260302,22363,百達三KY,2026/5/11,2031/2/10,118.1,2026/2/10,,,0,,,0,,250000000,250000000,94.6,113.5,,,0
20260302,22471,汎德永業一,2025/9/27,2028/6/26,282.8,2026/1/14,,,0,,,0,,1000000000,1000000000,103.5,265,,,0
20260302,22472,汎德永業二,2025/10/1,2028/6/30,273.8,2026/1/14,,,0,,,0,,1000000000,1000000000,105.7,265,,,0
20260302,23372,旺宏二,2025/6/25,2028/3/24,23,2025/3/24,,,0,,,0,,3000000000,319900000,515,116,,,0
20260302,23383,光罩三,2021/11/4,2026/8/3,74.5,2025/8/26,,,100,,,0,,2000000000,97900000,98.55,54.1,,,0
20260302,23511,順德一,2025/9/18,2028/6/17,72.4,2025/8/8,,,0,,,0,,1200000000,1200000000,127.8,85.3,,,0
20260302,23683,金像電三,2026/2/25,2030/11/24,450,2025/11/24,,,0,,,0,,9000000000,8648500000,174,787,,,0
20260302,23742,佳能二,2026/5/3,2031/2/2,86.8,2026/2/2,,,0,,,0,,300000000,300000000,118.9,79,,,0
20260302,24023,毅嘉三,2026/2/20,2028/11/19,55,2025/11/19,,,0,,,0,,1000000000,1000000000,131,61,,,0
20260302,24271,三商電一,2024/3/14,2028/12/13,26.3,2025/8/11,,,0,,,0,,500000000,468400000,103.3,26.45,,,0
20260302,24361,偉詮電一,2023/12/12,2026/9/11,53.3,2025/9/8,,,100.5006,,,0,,1100000000,1099900000,120,59.8,,,0
20260302,24394,美律四,2024/10/11,2027/7/10,128.9,2025/9/5,,,0,,,0,,2500000000,2500000000,104,91.2,,,0
20260302,24395,美律五,2024/10/23,2027/7/22,125.2,2025/9/5,,,0,,,0,,500000000,500000000,104.55,91.2,,,0
20260302,24423,新美齊三,2025/3/1,2027/11/29,25.6,2025/9/15,,,0,,,0,,1000000000,900100000,97,19.45,,,0
20260302,24424,新美齊四,2025/3/26,2027/12/25,25.9,2025/9/15,,,0,,,0,,600000000,592800000,97,19.45,,,0
20260302,24552,全新二,2026/4/24,2029/1/23,162.9,2026/1/23,,,0,,,0,,500000000,500000000,169,239,,,0
20260302,24553,全新三,2026/4/28,2029/1/27,153.5,2026/1/27,,,0,,,0,,500000000,500000000,180,239,,,0
20260302,24616,光群雷六,2021/6/25,2026/3/24,14.5,2025/7/14,,,101.51,,,0,,600000000,246000000,111.5,16.55,,,0
20260302,24624,良得電四,2023/11/12,2026/8/11,30.09,2025/8/3,,,100.501,,,0,,400000000,244300000,101.2,25.25,,,0
20260302,24642,盟立二,2024/12/17,2027/9/16,78.5,2025/7/9,,,0,,,0,,1000000000,980300000,113,74.3,,,0
20260302,24672,志聖二,2026/4/10,2029/1/9,250.6,2026/1/9,,,0,,,0,,700000000,700000000,148.95,353,,,0
20260302,24673,志聖三,2026/4/23,2029/1/22,246.6,2026/1/22,,,0,,,0,,1000000000,1000000000,149,353,,,0
20260302,24762,鉅祥二,2024/4/27,2027/1/26,66.5,2025/8/20,,,0,,,0,,1000000000,367700000,133.35,83.7,,,0
20260302,24866,一詮六,2024/10/2,2027/7/1,125.2,2025/7/4,,,0,,,0,,600000000,600000000,130,136.5,,,0
20260302,25283,皇普三,2025/4/1,2029/12/31,42.4,2025/8/5,,,0,,,0,,600000000,600000000,107.1,28.95,,,0
20260302,25284,皇普四,2025/4/18,2030/1/17,41,2025/8/5,,,0,,,0,,500000000,500000000,92.65,28.95,,,0
20260302,25303,華建三,2025/9/24,2028/6/23,32.2,2025/12/15,,,0,,,0,,500000000,500000000,96.95,27.45,,,0
20260302,25304,華建四,2025/10/1,2028/6/30,30.2,2025/12/15,,,0,,,0,,800000000,760700000,98.35,27.45,,,0
20260302,25483,華固三,2025/1/3,2029/10/2,138,2024/10/2,,,0,,,0,,4000000000,4000000000,104.5,114.5,,,0
20260302,25484,華固四,2025/1/19,2029/10/18,136.3,2024/10/18,,,0,,,0,,2000000000,2000000000,105.65,114.5,,,0
20260302,26107,華航七,2021/7/29,2026/4/28,16.9,2025/7/22,,,100,,,0,,4500000000,797600000,118,19.85,,,0
20260302,26417,正德七,2024/10/27,2027/7/26,22.15,2025/7/5,,,0,,,0,,590000000,576700000,100.2,20.2,,,0
20260302,26418,正德八,2025/11/7,2030/8/6,19.3,2025/8/6,,,0,,,0,,780000000,718200000,108,20.2,,,0
20260302,27271,王品一,2023/6/30,2028/3/29,233.4,2025/7/11,2026/2/17,2026/3/29,100.7519,,,0,,700000000,699900000,104.75,219.5,,,0
20260302,27323,六角三,2024/4/27,2027/1/26,124.8,2025/9/13,,,101,,,0,,600000000,39300000,100.65,65.3,,,0
20260302,27324,六角四,2026/3/9,2028/12/8,74.3,2025/12/8,,,0,,,0,,600000000,600000000,105,65.3,,,0
20260302,27431,山富一,2025/11/29,2028/8/28,135,2025/8/28,,,0,,,0,,300000000,300000000,104.8,75.5,,,0
20260302,27451,五福一,2026/4/6,2029/1/5,111.3,2026/1/5,,,0,,,0,,300000000,300000000,111,105.5,,,0
20260302,27531,八方雲集一,2026/1/10,2028/10/9,207.6,2025/12/31,,,0,,,0,,800000000,800000000,106,184,,,0
20260302,27532,八方雲集二,2026/1/21,2028/10/20,205.6,2025/12/31,,,0,,,0,,200000000,200000000,109,184,,,0
20260302,27551,揚秦一,2025/4/16,2028/1/15,86.7,2025/9/10,,,0,,,0,,200000000,117800000,156,136,,,0
20260302,27561,聯發國際一,2024/8/31,2027/5/30,90.1,2025/11/5,,,0,,,0,,300000000,295000000,106.9,79.1,,,0
20260302,29061,高林一,2023/12/21,2026/9/20,16.8,2025/7/21,,,102.01,,,0,,1000000000,460000000,99.45,12.6,,,0
20260302,30061,晶豪科一,2024/1/28,2026/10/27,83.6,2025/7/15,,,0,2026/3/9,2026/4/8,100,2026-04-09 0:00:00,1000000000,437700000,204,170,,,0
20260302,30134,晟銘電四,2025/1/19,2027/10/18,143.8,2025/7/20,,,0,,,0,,500000000,500000000,117.5,111,,,0
20260302,30165,嘉晶五,2024/10/27,2027/7/26,71.4,2025/7/15,,,0,,,0,,500000000,500000000,110.9,60.5,,,0
20260302,30321,偉訓一,2026/2/14,2028/11/13,105.9,2025/11/13,,,0,,,0,,1000000000,1000000000,94.7,70.5,,,0
20260302,30322,偉訓二,2026/2/26,2030/11/25,101.9,2025/11/25,,,0,,,0,,1000000000,1000000000,93.95,70.5,,,0
20260302,30336,威健六,2022/9/2,2027/6/1,24.84,2025/8/17,,,101.5,,,0,,2000000000,425900000,133,31.6,,,0
20260302,30337,威健七,2024/12/12,2029/9/11,34.44,2025/8/17,,,0,,,0,,2500000000,2500000000,103.85,31.6,,,0
20260302,30371,欣興一,2026/2/4,2030/11/3,165.4,2025/11/3,,,0,,,0,,4000000000,2290300000,292,481,,,0
20260302,30401,遠見一,2025/10/1,2028/6/30,47.2,2025/7/5,,,0,,,0,,500000000,352400000,99.4,38.7,,,0
20260302,30454,台灣大四,2025/5/25,2030/2/24,118.2,2025/7/15,,,0,,,0,,7000000000,7000000000,98.65,108.5,,,0
20260302,30455,台灣大五,2025/5/26,2030/2/25,111.3,2025/7/15,,,0,,,0,,3000000000,3000000000,102.4,108.5,,,0
20260302,30882,艾訊二,2023/11/29,2026/8/28,93,2024/8/7,,,0,,,0,,800000000,368600000,107,80.9,,,0
20260302,30922,鴻碩二,2023/10/5,2026/7/4,36,2023/8/14,,,101.0025,,,0,,250000000,46300000,103,35.35,,,0
20260302,30954,及成四,2025/5/26,2028/2/25,41.1,2025/2/25,,,0,,,0,,150000000,150000000,113.5,32.5,,,0
20260302,31222,笙泉二,2024/8/4,2027/5/3,42.3,2024/5/3,,,0,,,0,,200000000,199100000,100.2,27.7,,,0
20260302,31282,昇銳二,2023/10/4,2026/7/3,37.8,2025/8/30,,,100.5006,,,0,,300000000,108300000,97.3,26.7,,,0
20260302,31311,弘塑一,2025/10/31,2030/7/30,1736.5,2025/8/4,,,0,,,0,,1000000000,1000000000,127.5,1730,,,0
20260302,31312,弘塑二,2025/11/6,2030/8/5,1626.6,2025/8/5,,,0,,,0,,1000000000,1000000000,130.9,1730,,,0
20260302,31351,凌航一,2026/3/5,2028/12/4,52.19,2025/12/4,,,0,,,0,,1000000000,1000000000,232,126,,,0
20260302,31382,耀登二,2025/4/11,2028/1/10,114.7,2025/6/30,,,0,,,0,,700000000,612900000,185,217.5,,,0
20260302,31413,晶宏三,2024/8/21,2027/5/20,93.6,2025/8/27,,,0,,,0,,800000000,800000000,99,50.6,,,0
20260302,31672,大量二,2025/11/7,2028/8/6,169.1,2025/9/5,,,0,,,0,,500000000,490800000,181,309,,,0
20260302,31882,鑫龍騰二,2025/9/21,2028/6/20,31.4,2025/6/20,,,0,,,0,,600000000,536500000,101.5,32.15,,,0
20260302,32071,耀勝一,2024/6/26,2027/3/25,100.99,2024/12/19,2026/2/13,2026/3/25,102.01,,,0,,500000000,487100000,101.5,83.2,,,0
20260302,32571,虹冠電一,2025/2/2,2029/11/1,72.2,2025/4/11,,,0,,,0,,500000000,500000000,111,61.3,,,0
20260302,32608,威剛八,2026/4/9,2029/1/8,244,2026/1/8,,,0,,,0,,2000000000,2000000000,145,291.5,,,0
20260302,32723,東碩三,2024/6/8,2029/3/7,34.2,2024/3/7,,,0,,,0,,300000000,299700000,83.5,18.9,,,0
20260302,32843,太普高三,2025/12/16,2028/9/15,23.91,2025/9/15,,,0,,,0,,200000000,200000000,98.75,20,,,0
20260302,33035,岱稜五,2025/2/27,2029/11/26,58.6,2025/7/15,,,0,,,0,,500000000,500000000,99,47.7,,,0
20260302,33055,昇貿五,2024/3/26,2026/12/25,73.3,2025/7/20,,,101.0025,,,0,,800000000,101100000,164,117.5,,,0
20260302,33121,弘憶股一,2024/9/26,2027/6/25,73.2,2025/10/29,,,0,,,0,,1000000000,999900000,95,37.4,,,0
20260302,33133,斐成三,2025/3/1,2027/11/29,15.7,2025/3/26,,,0,,,0,,400000000,394300000,108.5,13,,,0
20260302,33225,建舜電五,2024/12/3,2027/9/2,23.54,2024/9/15,,,0,,,0,,150000000,150000000,98.45,16.3,,,0
20260302,33233,加百裕三,2023/9/3,2026/6/2,32.6,2025/7/25,,,0,,,0,,400000000,59200000,115.6,38.1,,,0
20260302,33245,雙鴻五,2024/11/1,2029/7/31,734.4,2025/6/22,,,0,,,0,,1500000000,1498500000,170,1130,,,0
20260302,33246,雙鴻六,2026/6/3,2031/3/2,1124,2026/3/2,,,0,,,0,,3000000000,3000000000,110.2,1130,,,0
20260302,33466,麗清六,2025/2/28,2027/11/27,36.5,2025/9/9,,,0,,,0,,300000000,300000000,96.85,21.1,,,0
20260302,33571,臺慶科一,2024/2/1,2026/10/31,107.4,2025/12/24,,,0,,,0,,1100000000,585300000,185,201.5,,,0
20260302,33621,先進光一,2024/10/17,2029/7/16,251,2025/8/1,,,0,,,0,,1200000000,1199900000,101.9,106.5,,,0
20260302,33763,新日興三,2024/11/24,2029/8/23,195.2,2025/8/12,,,0,,,0,,800000000,796900000,132.5,215.5,,,0
20260302,33881,崇越電一,2023/2/10,2027/11/9,62.8,2025/6/29,,,100,,,0,,700000000,699900000,105.8,62.6,,,0
20260302,33902,旭軟二,2025/5/22,2028/2/21,24.2,2025/8/6,,,0,,,0,,200000000,200000000,125,24.75,,,0
20260302,34163,融程電三,2024/4/26,2027/1/25,127.1,2025/7/6,,,100.5,,,0,,500000000,419700000,127.9,150.5,,,0
20260302,34793,安勤三,2024/4/23,2027/1/22,121.5,2024/1/22,,,0,,,0,,650000000,650000000,107.4,92,,,0
20260302,34834,力致四,2024/8/23,2027/5/22,136.1,2025/9/15,,,0,,,0,,200000000,200000000,104.5,93.6,,,0
20260302,34843,崧騰三,2023/7/25,2028/4/24,42.2,2025/9/14,2026/3/15,2026/4/24,100.75,,,0,,400000000,254500000,117,48.7,,,0
20260302,35161,亞帝歐一,2025/1/19,2027/10/18,25.81,2025/8/15,,,0,,,0,,350000000,350000000,104,19.7,,,0
20260302,35181,柏騰一,2024/11/16,2027/8/15,35,2024/8/15,,,0,,,0,,300000000,300000000,104,22.5,,,0
20260302,35221,御嵿一,2024/3/19,2026/12/18,18.2,2026/1/30,,,101.0025,,,0,,150000000,123100000,106,15.1,,,0
20260302,35265,凡甲五,2022/5/15,2027/2/14,161.2,2025/4/19,,,100,,,0,,800000000,235300000,185,292.5,,,0
20260302,35266,凡甲六,2024/4/30,2029/1/29,200.3,2025/4/19,,,0,,,0,,1000000000,787500000,150,292.5,,,0
20260302,35267,凡甲七,2025/10/25,2030/7/24,269.6,2025/7/24,,,0,,,0,,1500000000,1500000000,127.5,292.5,,,0
20260302,35431,州巧一,2026/3/27,2028/12/26,45,2026/1/13,,,0,,,0,,400000000,400000000,138,51.1,,,0
20260302,35482,兆利二,2024/4/9,2027/1/8,186,2025/9/13,,,0,,,0,,800000000,799900000,101.2,84.7,,,0
20260302,35483,兆利三,2025/5/26,2030/2/25,162.8,2025/9/13,,,0,,,0,,1500000000,1500000000,100.5,84.7,,,0
20260302,35513,世禾三,2026/1/29,2028/10/28,173,2025/10/28,,,0,,,0,,500000000,500000000,129,186,,,0
20260302,35642,其陽二,2024/12/4,2027/9/3,83.9,2025/7/20,,,0,,,0,,500000000,500000000,96,50.9,,,0
20260302,35831,辛耘一,2024/9/8,2027/6/7,349.3,2025/7/6,,,0,,,0,,200000000,200000000,123,368,,,0
20260302,35832,辛耘二,2024/9/20,2027/6/19,337.4,2025/7/6,,,0,,,0,,1000000000,998900000,125,368,,,0
20260302,35871,閎康一,2023/9/21,2026/6/20,200.7,2024/7/20,,,0,,,0,,600000000,450700000,119,219.5,,,0
20260302,35872,閎康二,2026/5/5,2031/2/4,198,2026/2/4,,,0,,,0,,700000000,700000000,134,219.5,,,0
20260302,35914,艾笛森四,2025/2/23,2027/11/22,24.5,2025/7/9,,,0,,,0,,300000000,300000000,103.4,18.65,,,0
20260302,36053,宏致三,2024/11/7,2027/8/6,50.5,2025/9/10,,,0,,,0,,1000000000,134100000,132,65.1,,,0
20260302,36173,碩天三,2025/9/17,2028/6/16,287.3,2025/7/22,,,0,,,0,,1500000000,1500000000,103.65,192.5,,,0
20260302,36804,家登四,2024/1/19,2026/10/18,354,2025/12/17,,,100,,,0,,1000000000,356100000,129,414.5,,,0
20260302,36841,榮昌一,2026/1/29,2028/10/28,50.7,2025/10/28,,,0,,,0,,300000000,299700000,133.65,70.1,,,0
20260302,36872,歐買尬二,2026/1/3,2028/10/2,75.9,2025/10/2,,,0,,,0,,400000000,400000000,103.25,72.9,,,0
20260302,36873,歐買尬三,2026/1/4,2028/10/3,80.1,2025/10/3,,,0,,,0,,200000000,199900000,106.45,72.9,,,0
20260302,36894,湧德四,2024/6/6,2027/3/5,61.7,2025/8/9,2026/2/4,2026/3/5,100,,,0,,500000000,7300000,190,115,,,0
20260302,36913,碩禾三,2024/12/1,2027/8/30,118,2024/8/30,,,0,,,0,,2000000000,2000000000,123.2,135,,,0
20260302,37012,大眾控二,2023/9/1,2026/5/31,63.96,2025/10/13,,,102.1,,,0,,600000000,28100000,100.1,64.7,,,0
20260302,370201,大聯大E1,2026/4/15,2029/1/14,160.8,2026/1/6,,,0,,,0,,3000000000,3000000000,121.15,67.6,,,0
20260302,37022,大聯大二,2025/2/12,2027/11/11,76.9,2025/7/31,,,0,,,0,,3500000000,3500000000,102.9,67.6,,,0
20260302,37023,大聯大三,2025/2/22,2027/11/21,74.6,2025/7/31,,,0,,,0,,2000000000,2000000000,103.6,67.6,,,0
20260302,37075,漢磊五,2025/11/21,2030/8/20,40.1,2025/8/20,,,0,,,0,,1000000000,511600000,148.2,59.6,,,0
20260302,37083,上緯投控三,2021/12/28,2026/9/27,86.4,2025/7/9,,,100,,,0,,1000000000,303700000,147.9,122.5,,,0
20260302,37084,上緯投控四,2021/12/29,2026/9/28,83,2025/7/9,,,100.75,,,0,,1000000000,63200000,149.65,122.5,,,0
20260302,37131,新晶投控一,2021/6/11,2026/3/10,53.8,2021/3/10,,,101.51,,,0,2026-03-11 0:00:00,500000000,38100000,99.6,19.7,,,0
20260302,37151,定穎投控一,2026/4/22,2029/1/21,140,2026/1/21,,,0,,,0,,500000000,500000000,140,153,,,0
20260302,37171,聯嘉投控一,2026/4/22,2029/1/21,17.5,2026/1/21,,,0,,,0,,700000000,700000000,106.95,17.45,,,0
20260302,41135,聯上五,2026/1/28,2030/10/27,26.3,2025/10/27,,,0,,,0,,400000000,400000000,108,20,,,0
20260302,41236,晟德六,2023/7/27,2028/4/26,38.6,2025/10/12,,,0,,,0,,700000000,636200000,126.8,45,,,0
20260302,41237,晟德七,2023/7/28,2028/4/27,39.3,2025/10/12,2026/3/29,2026/4/27,103.03,,,0,,2500000000,1944300000,114,45,,,0
20260302,41295,聯合五,2025/8/30,2030/5/29,105.6,2025/7/29,,,0,,,0,,700000000,699900000,114.7,108,,,0
20260302,41372,麗豐二KY,2024/11/13,2027/8/12,141.3,2025/7/9,,,0,,,0,,1100000000,1100000000,102.4,112.5,,,0
20260302,41645,承業醫五,2025/9/21,2030/6/20,47,2025/7/2,,,0,,,0,,900000000,900000000,104,32,,,0
20260302,41684,醣聯四,2025/12/19,2028/9/18,23.91,2025/9/18,,,0,,,0,,500000000,500000000,117.9,25.4,,,0
20260302,41903,佐登三KY,2024/10/12,2027/7/11,54.2,2025/7/25,,,0,,,0,,700000000,641700000,94.55,29.45,,,0
20260302,44163,三圓三,2022/12/31,2027/9/30,65.7,2025/9/9,,,101.51,,,0,,1000000000,955900000,102.3,23.85,,,0
20260302,44383,廣越三,2025/12/31,2028/9/30,75,2025/10/1,,,0,,,0,,800000000,800000000,103.25,67.5,,,0
20260302,44391,冠星一KY,2025/6/4,2028/3/3,100.8,2025/8/5,,,0,,,0,,500000000,493600000,104.9,101,,,0
20260302,44421,竣邦一KY,2025/10/29,2028/7/28,48.5,2025/8/8,,,0,,,0,,150000000,98100000,114.95,55.6,,,0
20260302,45102,高鋒二,2025/5/27,2028/2/26,48.41,2025/7/15,,,0,,,0,,900000000,852700000,101.2,45.65,,,0
20260302,45421,科嶠一,2024/12/7,2027/9/6,85.9,2025/4/15,,,0,,,0,,300000000,204600000,190,160.5,,,0
20260302,45491,桓達一,2025/2/8,2027/11/7,154.4,2025/9/8,,,0,,,0,,500000000,500000000,102,104.5,,,0
20260302,45554,氣立四,2025/9/10,2028/6/9,43.4,2025/9/10,,,0,,,0,,500000000,500000000,105,37.8,,,0
20260302,45581,寶緯一,2025/11/29,2028/8/28,29.8,2025/8/28,,,0,,,0,,300000000,300000000,101.4,19,,,0
20260302,45641,元翎一,2023/12/27,2026/9/26,26.4,2025/3/12,,,0,,,0,,550000000,550000000,100.55,21.2,,,0
20260302,45663,時碩工業三,2024/2/28,2026/11/27,49.6,2025/4/25,,,0,,,0,,800000000,39700000,122.9,58.1,,,0
20260302,45691,六方科一KY,2025/4/16,2028/1/15,212,2025/1/15,,,0,,,0,,500000000,500000000,99.95,153,,,0
20260302,45721,駐龍一,2024/10/17,2027/7/16,160.6,2025/8/3,,,0,,,0,,500000000,500000000,108.75,149,,,0
20260302,45811,光隆精密一KY,2025/11/16,2028/8/15,53.4,2025/8/15,,,0,,,0,,500000000,500000000,98.1,50.5,,,0
20260302,47223,國精化三,2026/1/2,2028/10/1,141.3,2025/10/1,,,0,,,0,,500000000,500000000,145.2,201,,,0
20260302,47393,康普三,2022/1/29,2026/10/28,97.8,2026/1/19,,,100,,,0,,700000000,694500000,108.5,79.1,,,0
20260302,47394,康普四,2026/3/18,2030/12/17,70.5,2026/1/19,,,0,,,0,,600000000,600000000,132.45,79.1,,,0
20260302,47471,強生一,2023/9/13,2026/6/12,59.58,2025/7/2,,,0,,,0,,400000000,61500000,103.4,56.9,,,0
20260302,47721,台特化一,2026/2/28,2028/11/27,323.8,2025/11/27,,,0,,,0,,2000000000,2000000000,135,339,,,0
20260302,49066,正文六,2023/9/3,2026/6/2,26.6,2025/7/9,,,101.0025,,,0,2026-06-03 0:00:00,1500000000,645200000,107.85,27.25,,,0
20260302,49165,事欣科五,2025/8/15,2030/5/14,42.88,2025/8/3,,,0,,,0,,500000000,16000000,168,63.5,,,0
20260302,49231,力士一,2026/4/30,2029/1/29,34.66,2026/1/29,,,0,,,0,,250000000,250000000,100.55,32.8,,,0
20260302,49674,十銓四,2026/4/16,2029/1/15,147,2026/1/7,,,0,,,0,,2000000000,2000000000,146,204.5,,,0
20260302,49793,華星光三,2025/3/10,2027/12/9,176.5,2025/7/30,,,0,,,0,,600000000,478600000,265,462.5,,,0
20260302,49794,華星光四,2025/3/26,2027/12/25,204.3,2025/7/30,,,0,,,0,,200000000,165900000,230,462.5,,,0
20260302,50097,榮剛七,2023/11/1,2026/7/31,50.3,2025/7/5,,,0,,,0,,5000000000,4999900000,100.2,34.9,,,0
20260302,52011,凱衛一,2026/1/16,2028/10/15,38.5,2025/10/30,,,0,,,0,,100000000,100000000,119.5,42,,,0
20260302,52091,新鼎一,2024/1/7,2026/10/6,151.1,2025/7/2,,,0,,,0,,300000000,299600000,113,168.5,,,0
20260302,52121,凌網一,2025/1/16,2029/10/15,66.5,2024/10/15,,,0,,,0,,400000000,400000000,101.85,51.2,,,0
20260302,52303,雷笛克光學三,2023/10/25,2026/7/24,22,2025/7/7,,,0,,,0,,300000000,59600000,102,17.35,,,0
20260302,52441,弘凱一,2024/12/26,2029/9/25,44.5,2025/7/19,,,0,,,0,,500000000,486300000,100.05,39.2,,,0
20260302,52452,智晶二,2025/3/19,2027/12/18,35,2024/12/18,,,0,,,0,,300000000,295200000,97.9,29.6,,,0
20260302,52635,智崴五,2024/6/5,2027/3/4,110.4,2025/12/12,2026/2/3,2026/3/4,100.2001,,,0,,800000000,398700000,114,106.5,,,0
20260302,53064,桂盟四,2024/2/9,2026/11/8,121.3,2025/12/28,,,0,,,0,,1000000000,999900000,100.65,92.7,,,0
20260302,53095,系統電五,2023/11/9,2026/8/8,38.2,2025/6/10,,,100.5006,,,0,,500000000,30900000,177,67.5,,,0
20260302,53096,系統電六,2026/3/13,2030/12/12,63.5,2025/12/12,,,0,,,0,,700000000,700000000,120,67.5,,,0
20260302,53097,系統電七,2026/3/16,2028/12/15,55,2025/12/15,,,0,,,0,,500000000,500000000,123,67.5,,,0
20260302,53211,美而快一,2024/6/5,2027/3/4,92,2024/3/4,2026/2/2,2026/3/4,101.0025,,,0,,200000000,200000000,100.25,27.05,,,0
20260302,53887,中磊七,2024/3/7,2028/12/6,139.6,2024/4/6,,,0,,,0,,3000000000,3000000000,103.5,83.2,,,0
20260302,54342,崇越二,2023/9/30,2026/6/29,184.1,2025/7/7,,,0,,,0,,1000000000,216700000,192,334.5,,,0
