日期,代號,名稱,資買,資賣,現償,資餘額,券賣,券買,券償,券餘額
20260302,2755,揚秦,10,45,0,114,3,0,0,6
20260302,2756,聯發國際,0,3,0,175,0,0,0,0
20260302,2916,滿心,0,0,0,295,0,0,0,0
20260302,2924,宏太-KY,0,0,0,5,0,0,0,0
20260302,2926,誠品生活,0,0,0,4,0,0,0,0
20260302,3064,泰偉,0,0,0,0,0,0,0,0
20260302,3066,李洲,5,11,0,456,0,0,0,0
20260302,3071,協禧,46,64,0,1253,0,0,0,3
20260302,3073,天方能源,4,52,2,954,0,8,0,0
20260302,3078,僑威,204,369,4,6241,9,3,0,28
20260302,3081,聯亞,255,122,11,4741,23,2,0,398
20260302,3083,網龍,46,21,0,1611,0,0,0,1
20260302,3085,新零售,0,0,0,0,0,0,0,0
20260302,3086,華義,45,41,0,843,6,0,0,44
20260302,3088,艾訊,24,12,0,2964,0,0,0,1
20260302,3093,港建*,186,141,0,1462,0,0,0,0
20260302,3095,及成,0,0,0,3,0,0,0,0
20260302,3105,穩懋,3762,3209,0,45349,36,294,3,1400
20260302,3114,好德,0,2,0,441,0,0,0,0
20260302,3118,進階,6,0,0,35,0,0,0,0
20260302,3122,笙泉,0,0,1,381,0,0,0,0
20260302,3128,昇銳,10,46,0,2136,0,0,0,0
20260302,3131,弘塑,30,41,0,309,2,0,0,5
20260302,3141,晶宏,23,58,0,4077,0,3,0,33
20260302,3147,大綜,447,370,1,1611,7,0,0,9
20260302,3152,璟德,66,68,0,1775,0,0,0,5
20260302,3162,精確,45,92,0,6470,48,5,0,508
20260302,3163,波若威,59,87,2,6828,10,45,8,437
20260302,3169,亞信,29,59,0,980,0,0,0,0
20260302,3171,炎洲流通,11,2,0,497,0,0,0,0
20260302,3176,基亞,5,1,0,995,0,0,0,0
20260302,3178,公準,39,16,0,850,0,0,0,0
20260302,3188,鑫龍騰,173,165,0,2415,28,2,0,109
20260302,3191,雲嘉南,0,0,0,0,0,0,0,0
20260302,3205,佰研,1,3,0,1212,0,0,3,0
20260302,3206,志豐,28,4,0,385,0,0,0,1
20260302,3207,耀勝,142,155,2,6353,40,1,0,88
20260302,3211,順達,1100,930,0,6451,21,9,0,293
20260302,3213,茂訊,19,46,8,2354,0,0,0,3
20260302,3217,優群,39,21,2,1666,0,1,0,0
20260302,3218,大學光,29,1,0,703,0,0,0,0
20260302,3219,倚強科,73,22,1,1292,0,2,0,34
20260302,3221,台嘉碩,1046,1353,2,3277,66,14,0,200
20260302,3224,三顧,23,0,0,8509,0,0,0,1
20260302,3226,龍鋒,0,1,0,9,0,0,0,0
20260302,3227,原相,46,62,2,4612,0,1,0,21
20260302,3228,金麗科,0,0,0,0,0,0,0,0
20260302,3230,錦明,70,59,0,6019,27,1,0,145
20260302,3232,昱捷,14,3,0,2720,0,0,0,1
20260302,3234,光環,0,0,0,0,0,0,0,0
20260302,3236,千如,88,139,0,3743,3,0,0,132
20260302,3252,海灣,281,280,0,12380,0,0,0,0
20260302,3259,鑫創,0,0,0,0,0,0,0,0
20260302,3260,威剛,1311,1213,2,14739,85,78,0,680
20260302,3264,欣銓,729,1900,1,10517,11,52,0,379
20260302,3265,台星科,314,218,1,3758,0,3,0,42
20260302,3268,海德威,0,0,0,873,0,0,0,0
20260302,3272,東碩,1,0,0,989,0,0,0,5
20260302,3276,宇環,6,3,0,696,0,0,0,0
20260302,3284,太普高,11,11,3,880,0,0,0,6
20260302,3285,微端,4,2,0,153,0,0,0,0
20260302,3287,廣寰科,21,3,0,1977,0,0,0,0
20260302,3288,點晶,0,0,0,0,0,0,0,0
20260302,3289,宜特,297,262,10,7402,2,0,0,9
20260302,3290,東浦,408,80,0,12345,1,0,0,22
20260302,3293,鈊象,44,32,0,3741,0,0,0,2
20260302,3294,英濟,105,359,0,8493,45,11,0,295
20260302,3297,杭特,2,10,0,1373,0,0,0,122
20260302,3303,岱稜,6,70,1,1236,0,0,0,2
20260302,3306,鼎天,1,13,0,1069,0,0,0,30
20260302,3310,佳穎,10,18,0,2585,0,0,0,0
20260302,3313,斐成,0,5,0,1697,0,20,0,114
20260302,3317,尼克森,103,47,0,3202,0,0,0,28
20260302,3322,建舜電,39,27,3,9506,10,0,0,10
20260302,3323,加百裕,54,93,0,6260,35,13,0,162
20260302,3324,雙鴻,578,691,0,6409,7,21,0,579
20260302,3325,旭品,0,12,20,1420,0,0,0,0
20260302,3332,幸康,2,3,6,255,0,0,0,0
20260302,3339,泰谷,101,93,3,6024,2,7,0,83
20260302,3354,律勝,270,321,0,1221,50,1,0,80
20260302,3357,臺慶科,1714,865,0,4535,349,2,19,1040
20260302,3360,尚立,50,116,0,3180,10,11,0,90
20260302,3362,先進光,7,255,6,5494,0,1,0,20
20260302,3363,上詮,588,313,1,7393,14,85,1,344
20260302,3372,典範,0,0,0,19,0,0,0,0
20260302,3373,熱映,0,3,0,879,1,16,0,1
20260302,3374,精材,798,477,127,11866,3,30,0,72
20260302,3379,彬台,9,7,1,2519,0,0,0,70
20260302,3388,崇越電,2,2,0,124,0,0,0,0
20260302,3390,旭軟,100,144,25,3758,0,0,0,22
20260302,3402,漢科,25,44,0,1964,1,0,0,1
20260302,3430,奇鈦科,184,256,0,2000,0,44,0,3
20260302,3434,哲固,2,5,12,2151,0,0,0,0
20260302,3438,類比科,5,2,1,932,0,0,0,3
20260302,3441,聯一光,21,20,0,2027,0,0,0,6
20260302,3444,利機,25,32,2,749,0,1,0,4
20260302,3455,由田,130,107,0,2787,2,0,0,51
20260302,3465,進泰電子,0,0,0,424,0,0,0,0
20260302,3466,德晉,67,194,0,11478,1,10,0,96
20260302,3467,台灣精材,0,2,0,176,0,0,0,0
20260302,3479,安勤,10,5,0,1042,0,0,0,2
20260302,3483,力致,136,75,9,4929,2,0,0,34
20260302,3484,崧騰,3,20,0,1671,0,0,0,16
20260302,3489,森寶,1,0,0,1333,0,0,0,0
20260302,3490,單井,43,22,2,1656,0,0,0,1
20260302,3491,昇達科,18,41,0,2549,10,32,0,256
20260302,3492,長盛,5,0,0,813,0,0,0,0
20260302,3498,陽程,595,334,1,2622,19,1,0,131
20260302,3499,環天科,0,0,0,0,0,0,0,0
20260302,3508,位速,0,0,0,0,0,0,0,0
20260302,3511,矽瑪,10,12,0,2350,0,0,0,3
20260302,3512,皇龍,2,1,1,571,0,0,0,0
20260302,3516,亞帝歐,0,0,0,8551,0,0,0,0
20260302,3520,華盈,5,2,0,2411,0,2,0,0
20260302,3521,台鋼建設,9,0,0,1295,0,0,0,0
20260302,3522,御嵿,0,0,0,0,0,0,0,0
20260302,3523,迎輝,0,0,0,0,0,0,0,0
20260302,3526,凡甲,36,109,0,2098,0,0,0,14
20260302,3527,聚積,1,20,1,1231,0,0,0,0
20260302,3529,力旺,26,102,0,1557,3,7,0,47
20260302,3531,先益,0,1,0,82,0,0,0,0
20260302,3537,堡達,9,13,0,1122,1,1,0,32
20260302,3540,曜越,23,28,1,968,0,0,0,0
20260302,3541,西柏,0,0,0,465,0,0,0,0
20260302,3546,宇峻,1,38,0,2525,0,5,0,5
20260302,3548,兆利,35,4,0,4303,0,2,0,24
20260302,3551,世禾,46,54,3,1912,0,0,0,13
20260302,3552,同致,13,30,0,1187,2,2,0,2
20260302,3555,博士旺,103,133,0,768,7,2,0,8
20260302,3556,禾瑞亞,44,26,0,292,0,0,0,0
20260302,3558,神準,25,19,0,1743,0,1,0,8
20260302,3564,其陽,37,31,1,1153,2,0,0,3
20260302,3567,逸昌,1,29,0,595,0,0,0,0
20260302,3570,大塚,0,2,0,70,0,0,0,0
20260302,3577,泓格,3,37,0,1457,0,0,0,2
20260302,3580,友威科,16,92,11,2641,0,6,0,2
20260302,3581,博磊,454,377,0,2977,0,40,0,24
20260302,3587,閎康,132,192,2,2613,1,0,0,10
20260302,3594,磐儀,102,130,4,3855,21,0,0,22
20260302,3597,映興,1,1,1,1499,0,0,0,0
20260302,3609,三一東林,3,0,8,1246,0,0,0,4
20260302,3611,鼎翰,10,1,0,170,0,0,0,0
20260302,3615,安可,1076,604,65,5178,15,15,0,59
20260302,3623,富晶通,12,19,0,556,0,0,0,6
20260302,3624,光頡,92,252,0,6142,6,10,0,61
20260302,3625,西勝,0,0,0,0,0,0,0,0
20260302,3628,盈正,45,29,0,1501,0,0,0,1
20260302,3630,新鉅科,78,249,0,3882,0,1,0,20
20260302,3631,晟楠,0,17,0,804,0,4,0,6
20260302,3632,研勤,0,0,0,0,0,0,0,0
20260302,3646,艾恩特,1,0,11,1209,0,0,0,0
20260302,3663,鑫科,131,254,15,3785,2,28,0,137
20260302,3664,安瑞-KY,0,0,0,0,0,0,0,0
20260302,3666,光耀,3,12,0,673,0,0,0,1
20260302,3672,康聯訊,0,0,0,0,0,0,0,0
20260302,3675,德微,166,106,0,2135,1,42,0,83
20260302,3680,家登,47,118,1,1761,1,0,0,27
20260302,3684,榮昌,86,81,0,391,53,4,0,155
20260302,3685,元創精密,0,0,0,65,0,0,0,0
20260302,3687,歐買尬,12,6,0,1360,2,0,0,85
20260302,3689,湧德,310,170,0,6716,1,7,0,67
20260302,3691,碩禾,741,430,9,2991,6,87,0,106
20260302,3693,營邦,770,777,0,4127,4,7,0,53
20260302,3707,漢磊,612,1077,1,16162,13,59,0,270
20260302,3709,鑫聯大投控,616,630,0,7541,2,153,0,80
20260302,3710,連展投控,0,0,0,0,0,0,0,0
20260302,4102,永日,0,0,0,204,0,0,0,0
20260302,4105,東洋,79,99,0,797,0,0,0,0
20260302,4107,邦特,11,8,0,339,1,0,0,1
20260302,4109,加捷生醫,15,0,2,3696,0,0,0,0
20260302,4111,濟生,0,1,0,810,0,0,0,0
20260302,4113,聯上,32,67,0,11528,1,0,0,10
20260302,4114,健喬,9,2,0,2244,0,0,0,2
20260302,4116,明基醫,3,0,0,232,0,0,0,0
20260302,4120,友華,0,0,0,521,0,0,0,0
20260302,4121,優盛,59,47,0,9549,0,0,0,102
20260302,4123,晟德,1287,168,0,9926,240,1,0,1892
20260302,4126,太醫,0,0,0,798,0,0,0,0
20260302,4127,天良,2,0,0,534,0,0,0,4
20260302,4128,中天,122,416,5,7610,0,31,0,2
20260302,4129,聯合,11,2,0,947,0,0,0,2
20260302,4130,健亞,62,70,0,6656,0,0,0,21
20260302,4138,曜亞,0,1,1,28,0,0,0,0
20260302,4139,馬光-KY,0,0,0,1305,0,0,0,0
20260302,4147,中裕,175,18,0,9076,0,0,0,34
20260302,4153,鈺緯,7,3,0,321,0,0,0,0
20260302,4157,太景*-KY,38,21,0,7672,1,20,0,14
20260302,4160,訊聯基因,1,2,0,146,0,0,0,0
20260302,4161,聿新科,2,4,0,930,0,0,0,0
20260302,4162,智擎,20,27,0,3347,0,0,0,3
20260302,4163,鐿鈦,1,4,0,77,0,0,0,0
20260302,4167,松瑞藥,17,96,0,10668,0,0,0,4
20260302,4168,醣聯,0,2,5,313,0,0,0,0
20260302,4171,瑞基,17,17,0,913,0,0,0,37
20260302,4173,久裕,3,3,0,476,0,0,0,0
20260302,4174,浩鼎,0,12,20,1167,0,0,0,0
20260302,4175,杏一,1,0,0,36,0,0,0,0
20260302,4205,中華食,0,0,0,1,0,0,0,0
20260302,4207,環泰,7,4,0,867,0,0,0,0
20260302,4303,信立,147,38,0,9010,11,2,0,37
20260302,4304,勝昱,0,0,0,0,0,0,0,0
20260302,4305,世坤,0,0,0,4,0,0,0,0
20260302,4401,東隆興,3,3,0,1041,0,0,0,0
20260302,4406,新昕纖,0,0,0,369,0,0,0,0
20260302,4413,飛寶企業,9,2,0,348,0,0,0,0
20260302,4416,三圓,1,5,0,681,10,0,0,26
20260302,4417,金洲,0,1,0,226,0,0,0,0
20260302,4420,光明,0,0,0,175,0,0,0,0
20260302,4430,耀億,0,0,0,114,0,0,0,0
20260302,4432,銘旺實,0,13,10,515,0,0,0,0
20260302,4433,興采,1,0,0,207,0,0,0,0
20260302,4442,竣邦-KY,0,0,0,49,0,0,0,0
20260302,4502,健信,0,0,0,887,0,0,0,0
20260302,4503,金雨,26,9,1,2611,8,0,0,16
20260302,4506,崇友,0,0,0,4,0,0,0,0
20260302,4510,高鋒,112,70,3,6972,7,22,0,837
20260302,4513,福裕,58,111,18,2703,0,0,0,27
20260302,4523,永彰,101,56,0,1595,0,1,0,7
20260302,4527,方土霖,0,1,0,196,0,0,0,0
20260302,4528,江興鍛,1,2,0,153,0,0,0,0
20260302,4529,淳紳,0,0,0,0,0,0,0,0
20260302,4530,宏易,0,0,0,0,0,0,0,0
20260302,4533,協易機,102,278,3,9447,8,25,0,180
20260302,4534,慶騰,0,0,0,0,0,0,0,0
20260302,4535,至興,0,1,0,131,0,0,0,0
20260302,4538,大詠城,0,0,0,359,0,0,0,0
20260302,4541,晟田,321,126,0,4606,0,1,0,21
20260302,4542,科嶠,142,128,0,4676,8,14,5,1228
20260302,4543,萬在,17,19,10,1097,0,0,0,6
20260302,4549,桓達,6,3,0,1186,0,0,0,0
20260302,4550,長佳,4,0,0,154,0,0,0,0
20260302,4554,橙的,1,0,0,28,0,0,0,0
20260302,4556,旭然,6,0,0,489,0,0,0,0
20260302,4558,寶緯,0,1,0,384,0,0,0,0
20260302,4561,健椿,15,29,16,1903,0,0,0,46
20260302,4563,百德,6,9,1,1428,0,15,0,3
20260302,4568,科際精密,0,0,0,55,0,0,0,0
20260302,4577,達航科技,526,461,0,3500,59,19,0,243
20260302,4580,捷流閥業,0,0,0,147,0,0,0,0
20260302,4609,唐鋒,0,0,0,0,0,0,0,0
20260302,4702,中美實,4,29,0,2610,0,0,0,0
20260302,4706,大恭,0,0,0,186,0,0,0,0
20260302,4707,磐亞,27,69,0,2543,0,2,0,0
20260302,4711,永純,1,21,0,238,0,0,0,0
20260302,4714,永捷,64,89,78,7339,1,0,0,6
20260302,4716,大立,27,28,3,8319,0,0,0,206
20260302,4721,美琪瑪,5,21,0,1662,0,0,0,0
20260302,4726,永昕,0,0,0,516,0,0,0,0
20260302,4728,雙美,1,1,0,1835,0,0,0,0
20260302,4729,熒茂,11,54,0,2242,0,0,0,0
20260302,4735,豪展,8,0,0,212,0,0,0,0
20260302,4741,泓瀚,1,1,1,314,0,0,0,1
20260302,4743,合一,134,236,5,12201,0,2,0,160
20260302,4744,皇將,27,1,0,5589,0,0,0,5
20260302,4745,合富-KY,3,3,0,540,0,0,0,0
20260302,4747,強生,3,0,8,1311,0,0,0,0
20260302,4749,新應材,124,159,0,3054,1,2,0,112
20260302,4754,國碳科,0,0,0,111,0,0,0,0
20260302,4760,勤凱,51,97,0,1450,0,1,0,15
20260302,4767,誠泰科技,0,0,0,24,0,0,0,0
20260302,4768,晶呈科技,229,226,0,3902,24,25,0,407
20260302,4772,台特化,290,206,1,4086,0,0,0,34
20260302,4804,大略-KY,0,0,0,0,0,0,0,0
20260302,4806,桂田文創,0,0,0,0,0,0,0,0
20260302,4903,聯光通,695,728,2,4281,3,11,0,10
20260302,4905,台聯電,0,0,0,64,0,0,0,0
20260302,4907,富宇,6,1,0,317,0,0,0,0
20260302,4908,前鼎,641,821,0,3292,25,4,0,81
20260302,4909,新復興,1684,1238,7,6665,239,47,0,2603
20260302,4911,德英,1,0,1,192,0,0,0,0
20260302,4923,力士,20,0,0,496,0,0,0,0
20260302,4924,欣厚-KY,0,0,0,0,0,0,0,0
20260302,4931,新盛力,191,210,0,8270,4,28,0,447
20260302,4933,友輝,2,2,3,989,0,0,0,6
20260302,4939,亞電,106,193,0,5307,7,22,0,264
20260302,4951,精拓科,23,6,0,1003,0,0,0,0
20260302,4953,緯軟,33,27,0,849,0,0,0,0
20260302,4966,譜瑞-KY,76,25,3,5196,3,3,0,60
20260302,4971,IET-KY,433,207,6,6503,4,57,6,400
20260302,4972,湯石照明,0,0,0,95,0,0,0,0
20260302,4973,廣穎,58,135,0,3651,1,22,0,131
20260302,4974,亞泰,4,10,0,1447,0,0,0,1
20260302,4979,華星光,1583,1903,2,10831,362,163,1,1439
20260302,4987,科誠,0,0,0,14,0,0,0,0
20260302,4991,環宇-KY,30,198,3,8391,8,2,0,151
20260302,4995,晶達,5,0,0,1928,0,0,0,0
20260302,5009,榮剛,105,235,2,7155,0,0,0,91
20260302,5011,久陽,40,143,0,3864,0,0,0,0
20260302,5013,強新,0,0,0,2,0,0,0,0
20260302,5014,建錩,31,12,0,3293,1,0,0,3
20260302,5015,華祺,0,0,0,135,0,0,0,0
20260302,5016,松和,0,0,0,132,0,0,0,0
20260302,5201,凱衛,24,53,0,7782,0,1,0,0
20260302,5202,力新,27,36,0,2444,0,5,0,5
20260302,5206,坤悅,3,11,0,782,0,0,0,0
20260302,5209,新鼎,0,1,0,53,0,0,0,1
20260302,5210,寶碩,0,0,0,0,0,0,0,0
20260302,5211,蒙恬,0,0,0,238,0,0,0,0
20260302,5212,凌網,0,0,0,51,0,0,0,0
20260302,5213,亞昕,252,23,2,2956,0,0,0,0
20260302,5220,萬達光電,5,7,0,246,0,0,0,5
20260302,5223,安力-KY,1,0,0,267,0,0,0,0
20260302,5227,立凱-KY,51,33,0,140,0,0,0,0
20260302,5228,鈺鎧,30,15,3,584,0,0,0,1
20260302,5230,雷笛克光學,9,11,0,1355,0,0,0,0
20260302,5236,凌陽創新,18,73,8,401,0,0,0,5
20260302,5245,智晶,24,33,0,845,0,4,0,52
20260302,5251,天鉞電,4,11,0,2342,41,11,0,110
20260302,5263,智崴,296,103,1,5886,3,0,0,42
20260302,5272,笙科,48,69,0,765,0,0,0,0
20260302,5274,信驊,12,5,0,120,0,0,0,5
20260302,5278,尚凡*,114,51,0,2174,0,0,0,0
20260302,5287,數字,0,0,0,108,0,0,0,0
20260302,5289,宜鼎,580,782,7,3250,29,4,0,86
20260302,5291,邑昇,724,516,1,6148,102,8,0,234
20260302,5299,杰力,4,0,0,263,0,0,0,0
20260302,5301,寶得利,0,0,0,0,0,0,0,0
20260302,5302,太欣,0,0,0,0,0,0,0,0
20260302,5309,系統電,1488,1384,1,14791,2,148,0,68
20260302,5310,天剛,0,0,0,0,0,0,0,0
20260302,5312,寶島科,0,0,0,631,0,0,0,1
20260302,5314,世紀*,423,246,1,19761,18,7,0,99
20260302,5315,光聯,109,21,0,2549,0,0,0,1
20260302,5321,美而快,13,16,0,1375,0,3,0,30
20260302,5324,士開,0,0,0,0,0,0,0,0
20260302,5328,華容,216,256,0,4262,23,16,0,695
20260302,5340,建榮,60,371,1,6473,0,1,0,305
20260302,5344,立衛,0,0,0,0,0,0,0,0
20260302,5345,馥鴻,0,0,0,0,0,0,0,0
20260302,5347,世界,794,814,0,13161,19,42,0,273
20260302,5351,鈺創,305,282,3,14765,6,16,0,333
20260302,5353,台林,0,0,0,1352,0,3,0,17
20260302,5355,佳總,0,0,0,0,0,0,0,0
20260302,5356,協益,10,12,0,5453,0,0,0,0
20260302,5364,力麗店,6,11,0,717,0,0,0,0
20260302,5371,中光電,1203,391,6,30585,51,25,0,357
20260302,5381,合正,0,0,0,0,0,0,0,0
20260302,5386,青雲,5,237,1,3040,3,162,1,734
20260302,5392,能率,20,85,0,9641,14,6,0,58
20260302,5398,慕康生醫,146,76,0,3533,0,0,0,0
20260302,5403,中菲,8,3,0,72,0,0,0,0
20260302,5410,國眾,10,9,0,2172,0,0,0,0
20260302,5425,台半,114,107,2,6778,2,5,0,31
20260302,5426,振發,9,18,0,3648,2,2,0,9
20260302,5432,新門,6,8,1,742,0,0,0,3
20260302,5438,東友,33,51,0,1821,0,0,0,4
20260302,5439,高技,254,416,3,9038,9,28,0,165
20260302,5443,均豪,123,298,11,6677,4,2,0,62
20260302,5450,南良,49,35,0,1056,0,0,0,2
20260302,5452,佶優,1064,606,1,5671,29,1,0,77
20260302,5455,昇益,0,0,0,56,0,0,0,0
20260302,5457,宣德,17,1,0,4213,12,2,0,112
20260302,5460,同協,0,3,0,1269,0,0,0,0
20260302,5464,霖宏,14,1,0,340,0,0,0,0
20260302,5465,富驊,11,16,0,1499,0,0,0,8
20260302,5468,凱鈺,0,0,0,0,0,0,0,0
20260302,5474,聰泰,16,3,0,1304,0,0,0,1
20260302,5475,德宏,0,0,0,0,0,0,0,0
20260302,5478,智冠,9,27,0,426,0,0,0,0
20260302,5481,新華,99,63,0,8010,0,4,0,1
20260302,5483,中美晶,192,158,27,8246,0,2,0,25
20260302,5487,通泰,0,0,0,1544,0,0,0,0
20260302,5488,松普,0,10,0,1149,0,0,0,0
20260302,5489,彩富,2,12,0,1042,0,0,0,0
20260302,5490,同亨,10,29,0,1813,0,0,0,4
20260302,5493,三聯,42,11,1,1906,0,1,0,3
20260302,5498,凱崴,0,1,0,488,0,0,0,0
20260302,5508,永信建,19,22,6,2673,18,17,0,100
20260302,5511,德昌,8,6,0,589,0,0,0,2
20260302,5512,力麒,25,9,1,3647,0,0,0,1
20260302,5514,三豐,0,0,0,56,0,0,0,0
20260302,5516,雙喜,0,0,0,216,0,0,0,0
20260302,5520,力泰,0,0,0,1,0,0,0,0
20260302,5523,豐謙,0,0,0,4,0,0,0,0
20260302,5529,鉅陞,1,0,0,1665,0,0,0,0
20260302,5530,龍巖,27,37,0,4035,0,13,0,1
20260302,5536,聖暉*,83,149,0,2710,0,1,0,5
20260302,5543,桓鼎-KY,0,0,0,0,0,0,0,0
20260302,5548,安倉,0,0,0,21,0,0,0,0
20260302,5601,台聯櫃,0,0,0,0,0,0,0,0
20260302,5603,陸海,22,13,0,4745,0,0,0,0
20260302,5604,中連,0,2,4,97,0,0,0,0
20260302,5609,中菲行,1,19,0,128,0,0,0,0
20260302,5701,劍湖山,0,0,0,0,0,0,0,0
20260302,5703,亞都,0,0,0,0,0,0,0,0
20260302,5704,老爺知,0,0,0,136,0,0,0,0
20260302,5864,致和證,841,1827,0,10675,0,1,0,43
20260302,5902,德記,7,6,0,5899,0,0,0,0
20260302,5903,全家,1,1,0,19,0,0,0,0
20260302,5904,寶雅,5,6,0,184,0,2,0,5
20260302,5905,南仁湖,156,65,41,3866,0,0,0,0
20260302,6015,宏遠證,765,727,0,6102,5,108,39,454
20260302,6016,康和證,1297,565,0,9047,0,1,0,31
20260302,6020,大展證,0,1,0,121,0,0,0,0
20260302,6021,美好證,8,17,0,806,0,2,0,6
20260302,6023,元大期,10,0,0,243,0,0,0,0
20260302,6026,福邦證,342,139,0,3178,0,0,0,1
20260302,6101,寬魚國際,0,43,1,7047,0,0,0,0
20260302,6103,合邦,0,0,0,0,0,0,0,0
20260302,6104,創惟,70,114,0,6005,7,11,0,76
20260302,6109,亞元,0,0,0,163,0,0,0,0
20260302,6111,大宇資,37,7,4,2893,0,0,0,10
20260302,6113,亞矽,5,18,0,1932,0,1,0,22
20260302,6114,久威,2,5,0,1186,0,0,0,0
20260302,6118,建達,3,7,0,2404,0,0,0,10
20260302,6121,新普,2,5,3,485,0,0,0,5
20260302,6122,擎邦,57,61,0,2029,0,0,0,18
20260302,6123,上奇,10,2,0,262,0,0,0,0
20260302,6124,業強,113,40,0,404,2,0,0,3
20260302,6125,廣運,236,441,10,9722,0,1,0,41
20260302,6126,信音,214,295,9,4093,9,3,24,264
20260302,6127,九豪,422,658,0,4915,23,22,0,301
20260302,6129,普誠,0,2,0,192,0,0,0,0
20260302,6130,上亞科技,2,2,0,3174,0,6,0,1
20260302,6134,萬旭,185,171,0,3695,0,0,0,39
20260302,6138,茂達,25,26,0,993,0,2,0,10
20260302,6140,訊達,0,5,0,1982,0,0,0,11
20260302,6143,振曜,29,175,6,9029,0,0,0,49
20260302,6144,得利影,0,0,0,0,0,0,0,0
20260302,6146,耕興,9,174,1,447,0,0,0,1
20260302,6147,頎邦,170,53,0,3513,0,2,0,10
20260302,6148,驊宏資,16,21,4,3003,0,0,0,28
20260302,6150,撼訊,16,8,1,2047,0,0,0,39
20260302,6151,晉倫,8,6,3,1242,0,0,0,0
20260302,6154,順發,0,0,0,245,0,0,0,0
20260302,6156,松上,9,1,0,6723,0,0,0,0
20260302,6158,禾昌,5,0,0,1037,0,0,0,0
20260302,6160,欣技,1,0,0,841,0,0,0,0
20260302,6161,捷波,10,0,0,535,0,0,0,0
20260302,6163,華電網,268,474,1,23785,26,80,0,411
20260302,6167,久正,8,10,0,3034,0,0,0,1
20260302,6169,昱泉,2,0,0,56,0,0,0,0
20260302,6170,統振,6,0,0,3237,0,0,0,4
20260302,6171,大城地產,40,3,0,260,0,0,0,0
20260302,6173,信昌電,211,131,0,7752,1,21,1,434
20260302,6174,安碁,9,22,6,362,0,0,0,0
20260302,6175,立敦,37,79,1,4178,2,4,0,50
20260302,6179,亞通,1538,416,27,11207,85,1,0,328
20260302,6180,橘子,23,6,16,1395,0,0,0,109
20260302,6182,合晶,553,253,31,13854,0,40,0,1047
